,cross_val_acc,training_acc,test_acc,train_size,solver,learning_rate_init,max_iter,momentum,hidden_layer_sizes
287,0.784050866,0.809464196,0.794076411,7988,sgd,0.01,100,0.2,"(130, 130)"
288,0.736157627,0.802065728,0.788117771,5325,sgd,0.01,100,0.2,"(130, 130)"
289,0.741181283,0.736664162,0.777076761,2662,sgd,0.01,100,0.2,"(130, 130)"
290,0.787139104,0.796755295,0.820364529,13314,sgd,0.01,100,0.5,"(130, 130)"
291,0.796354752,0.823772416,0.807045216,10651,sgd,0.01,100,0.5,"(130, 130)"
292,0.794814634,0.811091637,0.799684543,7988,sgd,0.01,100,0.5,"(130, 130)"
293,0.770894156,0.784976526,0.79232387,5325,sgd,0.01,100,0.5,"(130, 130)"
294,0.746805569,0.768970699,0.763757448,2662,sgd,0.01,100,0.5,"(130, 130)"
295,0.773782907,0.680036052,0.650893796,13314,sgd,0.01,100,0.9,"(130, 130)"
296,0.763688569,0.805933715,0.68980021,10651,sgd,0.01,100,0.9,"(130, 130)"
297,0.702080295,0.677641462,0.651419558,7988,sgd,0.01,100,0.9,"(130, 130)"
298,0.681125121,0.654835681,0.737469331,5325,sgd,0.01,100,0.9,"(130, 130)"
299,0.729152619,0.638617581,0.656326674,2662,sgd,0.01,100,0.9,"(130, 130)"
300,0.780461512,0.822292324,0.809849281,13314,sgd,0.01,150,0.2,"(130, 130)"
301,0.794196054,0.782837292,0.800210305,10651,sgd,0.01,150,0.2,"(130, 130)"
302,0.789432279,0.810716074,0.792849632,7988,sgd,0.01,150,0.2,"(130, 130)"
303,0.757940977,0.76056338,0.751840168,5325,sgd,0.01,150,0.2,"(130, 130)"
304,0.747177277,0.769346356,0.750438135,2662,sgd,0.01,150,0.2,"(130, 130)"
305,0.737186796,0.817860898,0.809674027,13314,sgd,0.01,150,0.5,"(130, 130)"
306,0.784805104,0.811566989,0.801437084,10651,sgd,0.01,150,0.5,"(130, 130)"
307,0.784294905,0.809213821,0.779880827,7988,sgd,0.01,150,0.5,"(130, 130)"
308,0.766009759,0.810704225,0.780231335,5325,sgd,0.01,150,0.5,"(130, 130)"
309,0.751699841,0.651389932,0.67104802,2662,sgd,0.01,150,0.5,"(130, 130)"
310,0.688225639,0.696409794,0.683140554,13314,sgd,0.01,150,0.9,"(130, 130)"
311,0.697672998,0.6547742,0.770942867,10651,sgd,0.01,150,0.9,"(130, 130)"
312,0.68993808,0.703430145,0.652295829,7988,sgd,0.01,150,0.9,"(130, 130)"
313,0.673608447,0.717934272,0.685068349,5325,sgd,0.01,150,0.9,"(130, 130)"
314,0.693089901,0.656273479,0.654223624,2662,sgd,0.01,150,0.9,"(130, 130)"
315,0.649316532,0.649166291,0.646512443,13314,sgd,0.1,50,0.2,"(130, 130)"
316,0.651018711,0.650830908,0.646687697,10651,sgd,0.1,50,0.2,"(130, 130)"
317,0.652103193,0.652228343,0.647914476,7988,sgd,0.1,50,0.2,"(130, 130)"
318,0.648639132,0.647323944,0.646687697,5325,sgd,0.1,50,0.2,"(130, 130)"
319,0.640499231,0.652141247,0.646687697,2662,sgd,0.1,50,0.2,"(130, 130)"
320,0.649917358,0.649166291,0.646512443,13314,sgd,0.1,50,0.5,"(130, 130)"
321,0.651581959,0.651582011,0.647739222,10651,sgd,0.1,50,0.5,"(130, 130)"
322,0.652728975,0.347896845,0.646512443,7988,sgd,0.1,50,0.5,"(130, 130)"
323,0.648074869,0.647699531,0.648966001,5325,sgd,0.1,50,0.5,"(130, 130)"
324,0.637867652,0.636739294,0.655099895,2662,sgd,0.1,50,0.5,"(130, 130)"
325,0.649541842,0.649166291,0.646512443,13314,sgd,0.1,50,0.9,"(130, 130)"
326,0.650830918,0.650924796,0.646512443,10651,sgd,0.1,50,0.9,"(130, 130)"
327,0.652603976,0.652103155,0.648615492,7988,sgd,0.1,50,0.9,"(130, 130)"
328,0.648449751,0.647323944,0.646512443,5325,sgd,0.1,50,0.9,"(130, 130)"
329,0.639745236,0.637866266,0.65019278,2662,sgd,0.1,50,0.9,"(130, 130)"
330,0.650969086,0.649316509,0.647038205,13314,sgd,0.1,100,0.2,"(130, 130)"
331,0.651018711,0.650830908,0.649141255,10651,sgd,0.1,100,0.2,"(130, 130)"
332,0.651978036,0.652228343,0.648440238,7988,sgd,0.1,100,0.2,"(130, 130)"
333,0.647699635,0.647511737,0.646862951,5325,sgd,0.1,100,0.2,"(130, 130)"
334,0.638618827,0.636739294,0.646512443,2662,sgd,0.1,100,0.2,"(130, 130)"
335,0.649767039,0.6492414,0.647038205,13314,sgd,0.1,100,0.5,"(130, 130)"
336,0.651488018,0.652333114,0.646512443,10651,sgd,0.1,100,0.5,"(130, 130)"
337,0.652854132,0.652103155,0.646512443,7988,sgd,0.1,100,0.5,"(130, 130)"
338,0.647511841,0.647511737,0.646512443,5325,sgd,0.1,100,0.5,"(130, 130)"
339,0.641618587,0.643876784,0.647038205,2662,sgd,0.1,100,0.5,"(130, 130)"
340,0.649391635,0.649692053,0.646512443,13314,sgd,0.1,100,0.9,"(130, 130)"
341,0.650830918,0.650830908,0.646512443,10651,sgd,0.1,100,0.9,"(130, 130)"
342,0.652353506,0.652103155,0.646862951,7988,sgd,0.1,100,0.9,"(130, 130)"
343,0.647699282,0.649389671,0.646687697,5325,sgd,0.1,100,0.9,"(130, 130)"
344,0.52884298,0.638617581,0.353487557,2662,sgd,0.1,100,0.9,"(130, 130)"
345,0.649616917,0.649166291,0.648790747,13314,sgd,0.1,150,0.2,"(130, 130)"
346,0.651675944,0.650830908,0.648440238,10651,sgd,0.1,150,0.2,"(130, 130)"
347,0.592403725,0.652103155,0.649141255,7988,sgd,0.1,150,0.2,"(130, 130)"
348,0.648826044,0.647323944,0.646512443,5325,sgd,0.1,150,0.2,"(130, 130)"
349,0.590225564,0.644628099,0.646512443,2662,sgd,0.1,150,0.2,"(130, 130)"
350,0.649842255,0.649391618,0.646512443,13314,sgd,0.1,150,0.5,"(130, 130)"
351,0.651957723,0.650830908,0.646862951,10651,sgd,0.1,150,0.5,"(130, 130)"
352,0.652353506,0.652103155,0.646512443,7988,sgd,0.1,150,0.5,"(130, 130)"
353,0.647887252,0.647887324,0.64721346,5325,sgd,0.1,150,0.5,"(130, 130)"
354,0.641624935,0.639744553,0.666841921,2662,sgd,0.1,150,0.5,"(130, 130)"
355,0.651494555,0.649166291,0.646512443,13314,sgd,0.1,150,0.9,"(130, 130)"
356,0.651300534,0.650830908,0.646512443,10651,sgd,0.1,150,0.9,"(130, 130)"
357,0.652478819,0.652979469,0.646512443,7988,sgd,0.1,150,0.9,"(130, 130)"
358,0.647512018,0.647323944,0.647739222,5325,sgd,0.1,150,0.9,"(130, 130)"
359,0.584859428,0.638241923,0.64808973,2662,sgd,0.1,150,0.9,"(130, 130)"
360,0.77444857,0.765209554,0.78934455,13314,sgd,0.001,200,0.2,"(130, 130)"
361,0.771288383,0.751197071,0.785664213,10651,sgd,0.001,200,0.2,"(130, 130)"
362,0.74437141,0.743114672,0.767788293,7988,sgd,0.001,200,0.2,"(130, 130)"
363,0.731622369,0.783474178,0.762004907,5325,sgd,0.001,200,0.2,"(130, 130)"
364,0.710754137,0.692712246,0.750613389,2662,sgd,0.001,200,0.2,"(130, 130)"
365,0.763931883,0.771068049,0.797756747,13314,sgd,0.001,200,0.5,"(130, 130)"
366,0.776920335,0.788564454,0.785839467,10651,sgd,0.001,200,0.5,"(130, 130)"
367,0.762395664,0.799949925,0.794076411,7988,sgd,0.001,200,0.5,"(130, 130)"
368,0.730687113,0.775399061,0.756046267,5325,sgd,0.001,200,0.5,"(130, 130)"
369,0.72803679,0.767468069,0.715036803,2662,sgd,0.001,200,0.5,"(130, 130)"
370,0.742900821,0.826723749,0.818611987,13314,sgd,0.001,200,0.9,"(130, 130)"
371,0.798328524,0.821049667,0.786540484,10651,sgd,0.001,200,0.9,"(130, 130)"
372,0.793816519,0.751877817,0.782684893,7988,sgd,0.001,200,0.9,"(130, 130)"
373,0.760019579,0.795680751,0.793550648,5325,sgd,0.001,200,0.9,"(130, 130)"
374,0.759216522,0.807287754,0.782860147,2662,sgd,0.001,200,0.9,"(130, 130)"
375,0.761755439,0.789920385,0.746232036,13314,sgd,0.001,300,0.2,"(130, 130)"
376,0.762087342,0.769505211,0.708201893,10651,sgd,0.001,300,0.2,"(130, 130)"
377,0.762896917,0.718577867,0.77532422,7988,sgd,0.001,300,0.2,"(130, 130)"
378,0.760190623,0.775399061,0.768489309,5325,sgd,0.001,300,0.2,"(130, 130)"
379,0.709291992,0.726521412,0.715212057,2662,sgd,0.001,300,0.2,"(130, 130)"
380,0.760705038,0.800811176,0.782860147,13314,sgd,0.001,300,0.5,"(130, 130)"
381,0.772977113,0.797765468,0.787767263,10651,sgd,0.001,300,0.5,"(130, 130)"
382,0.768776604,0.797571357,0.770767613,7988,sgd,0.001,300,0.5,"(130, 130)"
383,0.751175476,0.785915493,0.771643884,5325,sgd,0.001,300,0.5,"(130, 130)"
384,0.731780671,0.76296018,0.769190326,2662,sgd,0.001,300,0.5,"(130, 130)"
385,0.811853243,0.83077963,0.812478093,13314,sgd,0.001,300,0.9,"(130, 130)"
386,0.792510277,0.81954746,0.807921486,10651,sgd,0.001,300,0.9,"(130, 130)"
387,0.776666165,0.814847271,0.807570978,7988,sgd,0.001,300,0.9,"(130, 130)"
388,0.779540063,0.800375587,0.792849632,5325,sgd,0.001,300,0.9,"(130, 130)"
389,0.759587524,0.775356875,0.698562916,2662,sgd,0.001,300,0.9,"(130, 130)"
390,0.792324644,0.825221571,0.827549947,13314,sgd,0.01,200,0.2,"(130, 130)"
391,0.788655575,0.812505868,0.776025237,10651,sgd,0.01,200,0.2,"(130, 130)"
392,0.77929696,0.805207812,0.77532422,7988,sgd,0.01,200,0.2,"(130, 130)"
393,0.751186406,0.769953052,0.790571328,5325,sgd,0.01,200,0.2,"(130, 130)"
394,0.749809561,0.761833208,0.773221171,2662,sgd,0.01,200,0.2,"(130, 130)"
395,0.785116028,0.786014721,0.824044865,13314,sgd,0.01,200,0.5,"(130, 130)"
396,0.789505493,0.801802648,0.788468279,10651,sgd,0.01,200,0.5,"(130, 130)"
397,0.776418048,0.802328493,0.790396074,7988,sgd,0.01,200,0.5,"(130, 130)"
398,0.769762101,0.751173709,0.794952681,5325,sgd,0.01,200,0.5,"(130, 130)"
399,0.759959232,0.794139745,0.734665265,2662,sgd,0.01,200,0.5,"(130, 130)"
400,0.709789275,0.674402884,0.688222923,13314,sgd,0.01,200,0.9,"(130, 130)"
401,0.696271775,0.658623603,0.705573081,10651,sgd,0.01,200,0.9,"(130, 130)"
402,0.680139021,0.702679019,0.701892744,7988,sgd,0.01,200,0.9,"(130, 130)"
403,0.697864151,0.714929577,0.668243954,5325,sgd,0.01,200,0.9,"(130, 130)"
404,0.672432959,0.777986476,0.663687347,2662,sgd,0.01,200,0.9,"(130, 130)"
405,0.787893297,0.815832958,0.795828952,13314,sgd,0.01,300,0.2,"(130, 130)"
406,0.788752115,0.796826589,0.773746933,10651,sgd,0.01,300,0.2,"(130, 130)"
407,0.781042406,0.787055583,0.785488959,7988,sgd,0.01,300,0.2,"(130, 130)"
408,0.752123617,0.782910798,0.777777778,5325,sgd,0.01,300,0.2,"(130, 130)"
409,0.747552512,0.785875282,0.752190676,2662,sgd,0.01,300,0.2,"(130, 130)"
410,0.785258392,0.829953432,0.815632667,13314,sgd,0.01,300,0.5,"(130, 130)"
411,0.786496568,0.787062248,0.778478794,10651,sgd,0.01,300,0.5,"(130, 130)"
412,0.784304472,0.791061592,0.787592008,7988,sgd,0.01,300,0.5,"(130, 130)"
413,0.757386065,0.795868545,0.799684543,5325,sgd,0.01,300,0.5,"(130, 130)"
414,0.756951008,0.756574005,0.777953032,2662,sgd,0.01,300,0.5,"(130, 130)"
415,0.688979354,0.810575334,0.831580792,13314,sgd,0.01,300,0.9,"(130, 130)"
416,0.725936397,0.650830908,0.792849632,10651,sgd,0.01,300,0.9,"(130, 130)"
417,0.667999787,0.66311968,0.699789695,7988,sgd,0.01,300,0.9,"(130, 130)"
418,0.704961679,0.8142723,0.649667017,5325,sgd,0.01,300,0.9,"(130, 130)"
419,0.718239078,0.704733283,0.699614441,2662,sgd,0.01,300,0.9,"(130, 130)"
420,0.650743522,0.649166291,0.646512443,13314,sgd,0.1,200,0.2,"(130, 130)"
421,0.651018667,0.650830908,0.646512443,10651,sgd,0.1,200,0.2,"(130, 130)"
422,0.652353506,0.652103155,0.64721346,7988,sgd,0.1,200,0.2,"(130, 130)"
423,0.648263192,0.647323944,0.653873116,5325,sgd,0.1,200,0.2,"(130, 130)"
424,0.638243592,0.636739294,0.648264984,2662,sgd,0.1,200,0.2,"(130, 130)"
425,0.651419367,0.649166291,0.646512443,13314,sgd,0.1,200,0.5,"(130, 130)"
426,0.650830918,0.650830908,0.646512443,10651,sgd,0.1,200,0.5,"(130, 130)"
427,0.652353506,0.652103155,0.649491763,7988,sgd,0.1,200,0.5,"(130, 130)"
428,0.648074517,0.647887324,0.646512443,5325,sgd,0.1,200,0.5,"(130, 130)"
429,0.642375404,0.64012021,0.649141255,2662,sgd,0.1,200,0.5,"(130, 130)"
430,0.649692161,0.649391618,0.646512443,13314,sgd,0.1,200,0.9,"(130, 130)"
431,0.651582136,0.651112572,0.648790747,10651,sgd,0.1,200,0.9,"(130, 130)"
432,0.652228349,0.652228343,0.648615492,7988,sgd,0.1,200,0.9,"(130, 130)"
433,0.647887957,0.648638498,0.646512443,5325,sgd,0.1,200,0.9,"(130, 130)"
434,0.527819549,0.636739294,0.646512443,2662,sgd,0.1,200,0.9,"(130, 130)"
435,0.649541757,0.650968905,0.646512443,13314,sgd,0.1,300,0.2,"(130, 130)"
436,0.65111252,0.651582011,0.646512443,10651,sgd,0.1,300,0.2,"(130, 130)"
437,0.653230228,0.652228343,0.646512443,7988,sgd,0.1,300,0.2,"(130, 130)"
438,0.648451691,0.647699531,0.64808973,5325,sgd,0.1,300,0.2,"(130, 130)"
439,0.637866947,0.636739294,0.648440238,2662,sgd,0.1,300,0.2,"(130, 130)"
440,0.64976718,0.649166291,0.646512443,13314,sgd,0.1,300,0.5,"(130, 130)"
441,0.651300225,0.651582011,0.646512443,10651,sgd,0.1,300,0.5,"(130, 130)"
442,0.652729446,0.654356535,0.646512443,7988,sgd,0.1,300,0.5,"(130, 130)"
443,0.6493896,0.647323944,0.646512443,5325,sgd,0.1,300,0.5,"(130, 130)"
444,0.629972915,0.649135988,0.655450403,2662,sgd,0.1,300,0.5,"(130, 130)"
445,0.649992546,0.650443143,0.646862951,13314,sgd,0.1,300,0.9,"(130, 130)"
446,0.651018799,0.652051451,0.646512443,10651,sgd,0.1,300,0.9,"(130, 130)"
447,0.65398054,0.655983976,0.646687697,7988,sgd,0.1,300,0.9,"(130, 130)"
448,0.648263368,0.648450704,0.647038205,5325,sgd,0.1,300,0.9,"(130, 130)"
449,0.645385744,0.636739294,0.649842271,2662,sgd,0.1,300,0.9,"(130, 130)"
450,0.7648327,0.761379,0.735366281,13314,sgd,0.001,1000,0.2,"(13, 13, 13)"
451,0.754046987,0.709731264,0.771643884,11982,sgd,0.001,1000,0.2,"(13, 13, 13)"
452,0.735896195,0.773917942,0.761128637,10651,sgd,0.001,1000,0.2,"(13, 13, 13)"
453,0.717995342,0.751582788,0.757097792,9319,sgd,0.001,1000,0.2,"(13, 13, 13)"
454,0.735096973,0.740110165,0.764633719,7988,sgd,0.001,1000,0.2,"(13, 13, 13)"
455,0.738468279,0.764458465,0.749386611,6657,sgd,0.001,1000,0.2,"(13, 13, 13)"
456,0.724499967,0.744413146,0.749561865,5325,sgd,0.001,1000,0.2,"(13, 13, 13)"
457,0.723834586,0.737105658,0.707325622,3994,sgd,0.001,1000,0.2,"(13, 13, 13)"
458,0.699100707,0.719759579,0.73063442,2662,sgd,0.001,1000,0.2,"(13, 13, 13)"
459,0.658134099,0.500375657,0.736417806,1331,sgd,0.001,1000,0.2,"(13, 13, 13)"
460,0.775650334,0.7875169,0.761654399,13314,sgd,0.001,1000,0.6,"(13, 13, 13)"
461,0.778161128,0.75847104,0.803540133,11982,sgd,0.001,1000,0.6,"(13, 13, 13)"
462,0.782463812,0.765937471,0.803364879,10651,sgd,0.001,1000,0.6,"(13, 13, 13)"
463,0.734304412,0.759201631,0.761654399,9319,sgd,0.001,1000,0.6,"(13, 13, 13)"
464,0.755259551,0.760015023,0.753767964,7988,sgd,0.001,1000,0.6,"(13, 13, 13)"
465,0.732764264,0.771068049,0.766912022,6657,sgd,0.001,1000,0.6,"(13, 13, 13)"
466,0.720194648,0.73370892,0.769190326,5325,sgd,0.001,1000,0.6,"(13, 13, 13)"
467,0.73908584,0.727841763,0.733964248,3994,sgd,0.001,1000,0.6,"(13, 13, 13)"
468,0.715259067,0.419233659,0.740623905,2662,sgd,0.001,1000,0.6,"(13, 13, 13)"
469,0.684483681,0.658151766,0.749561865,1331,sgd,0.001,1000,0.6,"(13, 13, 13)"
470,0.797360735,0.825747334,0.817385209,13314,sgd,0.001,1000,0.9,"(13, 13, 13)"
471,0.803535779,0.798197296,0.793375394,11982,sgd,0.001,1000,0.9,"(13, 13, 13)"
472,0.79673391,0.811003662,0.814581143,10651,sgd,0.001,1000,0.9,"(13, 13, 13)"
473,0.792039122,0.81360661,0.813529618,9319,sgd,0.001,1000,0.9,"(13, 13, 13)"
474,0.796192139,0.808212318,0.79022082,7988,sgd,0.001,1000,0.9,"(13, 13, 13)"
475,0.79856231,0.821391017,0.798107256,6657,sgd,0.001,1000,0.9,"(13, 13, 13)"
476,0.737293913,0.777652582,0.77532422,5325,sgd,0.001,1000,0.9,"(13, 13, 13)"
477,0.766646617,0.759889835,0.798457764,3994,sgd,0.001,1000,0.9,"(13, 13, 13)"
478,0.741551581,0.742674681,0.734840519,2662,sgd,0.001,1000,0.9,"(13, 13, 13)"
479,0.718991298,0.782870023,0.708201893,1331,sgd,0.001,1000,0.9,"(13, 13, 13)"
480,0.759200997,0.784587652,0.761829653,13314,sgd,0.001,2000,0.2,"(13, 13, 13)"
481,0.764479234,0.768736438,0.716438836,11982,sgd,0.001,2000,0.2,"(13, 13, 13)"
482,0.749697953,0.76997465,0.782684893,10651,sgd,0.001,2000,0.2,"(13, 13, 13)"
483,0.74932783,0.705762421,0.750087627,9319,sgd,0.001,2000,0.2,"(13, 13, 13)"
484,0.727714781,0.735102654,0.746056782,7988,sgd,0.001,2000,0.2,"(13, 13, 13)"
485,0.723601045,0.722998348,0.739747634,6657,sgd,0.001,2000,0.2,"(13, 13, 13)"
486,0.726383899,0.741784038,0.752891693,5325,sgd,0.001,2000,0.2,"(13, 13, 13)"
487,0.709536967,0.711817727,0.69190326,3994,sgd,0.001,2000,0.2,"(13, 13, 13)"
488,0.696856353,0.670924117,0.472309849,2662,sgd,0.001,2000,0.2,"(13, 13, 13)"
489,0.678412323,0.66040571,0.667893445,1331,sgd,0.001,2000,0.2,"(13, 13, 13)"
490,0.767085544,0.746282109,0.799859797,13314,sgd,0.001,2000,0.6,"(13, 13, 13)"
491,0.774663221,0.784343181,0.771994392,11982,sgd,0.001,2000,0.6,"(13, 13, 13)"
492,0.763873318,0.774387381,0.78338591,10651,sgd,0.001,2000,0.6,"(13, 13, 13)"
493,0.764350959,0.788818543,0.745180512,9319,sgd,0.001,2000,0.6,"(13, 13, 13)"
494,0.725465573,0.785803706,0.764283211,7988,sgd,0.001,2000,0.6,"(13, 13, 13)"
495,0.750188567,0.689950428,0.737819839,6657,sgd,0.001,2000,0.6,"(13, 13, 13)"
496,0.749474398,0.74084507,0.784437434,5325,sgd,0.001,2000,0.6,"(13, 13, 13)"
497,0.717567043,0.721081622,0.729582895,3994,sgd,0.001,2000,0.6,"(13, 13, 13)"
498,0.700238401,0.720510894,0.574132492,2662,sgd,0.001,2000,0.6,"(13, 13, 13)"
499,0.705443384,0.728775357,0.59831756,1331,sgd,0.001,2000,0.6,"(13, 13, 13)"
500,0.807571313,0.820865255,0.824395373,13314,sgd,0.001,2000,0.9,"(13, 13, 13)"
501,0.803708781,0.818477717,0.821591307,11982,sgd,0.001,2000,0.9,"(13, 13, 13)"
502,0.805090102,0.817951366,0.775148966,10651,sgd,0.001,2000,0.9,"(13, 13, 13)"
503,0.799120149,0.814357764,0.805467928,9319,sgd,0.001,2000,0.9,"(13, 13, 13)"
504,0.787429305,0.81209314,0.815983176,7988,sgd,0.001,2000,0.9,"(13, 13, 13)"
505,0.769412182,0.828000601,0.79828251,6657,sgd,0.001,2000,0.9,"(13, 13, 13)"
506,0.76393662,0.806948357,0.798457764,5325,sgd,0.001,2000,0.9,"(13, 13, 13)"
507,0.749363409,0.731597396,0.791272345,3994,sgd,0.001,2000,0.9,"(13, 13, 13)"
508,0.749078136,0.774229902,0.781808623,2662,sgd,0.001,2000,0.9,"(13, 13, 13)"
509,0.737016699,0.710743802,0.743427971,1331,sgd,0.001,2000,0.9,"(13, 13, 13)"
510,0.778803966,0.778578939,0.801962846,13314,sgd,0.01,1000,0.2,"(13, 13, 13)"
511,0.799531886,0.795025872,0.79530319,11982,sgd,0.01,1000,0.2,"(13, 13, 13)"
512,0.796641291,0.795699934,0.796529968,10651,sgd,0.01,1000,0.2,"(13, 13, 13)"
513,0.770685232,0.803734306,0.801086576,9319,sgd,0.01,1000,0.2,"(13, 13, 13)"
514,0.792816522,0.718077116,0.80722047,7988,sgd,0.01,1000,0.2,"(13, 13, 13)"
515,0.766260723,0.722998348,0.772520154,6657,sgd,0.01,1000,0.2,"(13, 13, 13)"
516,0.75604894,0.774084507,0.720294427,5325,sgd,0.01,1000,0.2,"(13, 13, 13)"
517,0.751143484,0.752628943,0.781983877,3994,sgd,0.01,1000,0.2,"(13, 13, 13)"
518,0.738177997,0.727648385,0.759901858,2662,sgd,0.01,1000,0.2,"(13, 13, 13)"
519,0.722736617,0.787377911,0.735716789,1331,sgd,0.01,1000,0.2,"(13, 13, 13)"
520,0.750326767,0.82597266,0.817910971,13314,sgd,0.01,1000,0.6,"(13, 13, 13)"
521,0.770342216,0.81263562,0.815983176,11982,sgd,0.01,1000,0.6,"(13, 13, 13)"
522,0.791283979,0.749694864,0.799509288,10651,sgd,0.01,1000,0.6,"(13, 13, 13)"
523,0.775941937,0.802231999,0.825271644,9319,sgd,0.01,1000,0.6,"(13, 13, 13)"
524,0.794065734,0.814596895,0.8021381,7988,sgd,0.01,1000,0.6,"(13, 13, 13)"
525,0.773467254,0.75033799,0.806519453,6657,sgd,0.01,1000,0.6,"(13, 13, 13)"
526,0.773903961,0.782535211,0.805467928,5325,sgd,0.01,1000,0.6,"(13, 13, 13)"
527,0.749099624,0.78668002,0.754644234,3994,sgd,0.01,1000,0.6,"(13, 13, 13)"
528,0.76560891,0.753944403,0.791798107,2662,sgd,0.01,1000,0.6,"(13, 13, 13)"
529,0.718309819,0.725770098,0.715036803,1331,sgd,0.01,1000,0.6,"(13, 13, 13)"
530,0.733131334,0.649166291,0.824745882,13314,sgd,0.01,1000,0.9,"(13, 13, 13)"
531,0.749696394,0.650642631,0.825271644,11982,sgd,0.01,1000,0.9,"(13, 13, 13)"
532,0.701734315,0.773730166,0.648790747,10651,sgd,0.01,1000,0.9,"(13, 13, 13)"
533,0.725515862,0.806631613,0.82509639,9319,sgd,0.01,1000,0.9,"(13, 13, 13)"
534,0.755265354,0.757511267,0.82211707,7988,sgd,0.01,1000,0.9,"(13, 13, 13)"
535,0.758904272,0.650893796,0.784437434,6657,sgd,0.01,1000,0.9,"(13, 13, 13)"
536,0.726351471,0.816150235,0.646687697,5325,sgd,0.01,1000,0.9,"(13, 13, 13)"
537,0.685972431,0.64672008,0.659305994,3994,sgd,0.01,1000,0.9,"(13, 13, 13)"
538,0.636739833,0.684072126,0.648790747,2662,sgd,0.01,1000,0.9,"(13, 13, 13)"
539,0.682177353,0.753568745,0.812127585,1331,sgd,0.01,1000,0.9,"(13, 13, 13)"
540,0.767003162,0.819062641,0.817209954,13314,sgd,0.01,2000,0.2,"(13, 13, 13)"
541,0.798362158,0.812301786,0.817209954,11982,sgd,0.01,2000,0.2,"(13, 13, 13)"
542,0.777298698,0.781428974,0.82001402,10651,sgd,0.01,2000,0.2,"(13, 13, 13)"
543,0.791716082,0.784311621,0.803715387,9319,sgd,0.01,2000,0.2,"(13, 13, 13)"
544,0.785055568,0.74211317,0.808622503,7988,sgd,0.01,2000,0.2,"(13, 13, 13)"
545,0.766869452,0.795853988,0.792674378,6657,sgd,0.01,2000,0.2,"(13, 13, 13)"
546,0.755496843,0.772957746,0.762355415,5325,sgd,0.01,2000,0.2,"(13, 13, 13)"
547,0.73985401,0.77090636,0.764458465,3994,sgd,0.01,2000,0.2,"(13, 13, 13)"
548,0.734058881,0.74567994,0.568173852,2662,sgd,0.01,2000,0.2,"(13, 13, 13)"
549,0.704702768,0.741547708,0.708902909,1331,sgd,0.01,2000,0.2,"(13, 13, 13)"
550,0.791120001,0.799759651,0.823869611,13314,sgd,0.01,2000,0.6,"(13, 13, 13)"
551,0.799530633,0.814388249,0.820715037,11982,sgd,0.01,2000,0.6,"(13, 13, 13)"
552,0.791757206,0.796826589,0.778478794,10651,sgd,0.01,2000,0.6,"(13, 13, 13)"
553,0.786668613,0.762528168,0.646512443,9319,sgd,0.01,2000,0.6,"(13, 13, 13)"
554,0.7915579,0.809339009,0.803189625,7988,sgd,0.01,2000,0.6,"(13, 13, 13)"
555,0.752152368,0.775274148,0.805292674,6657,sgd,0.01,2000,0.6,"(13, 13, 13)"
556,0.765453957,0.789671362,0.767262531,5325,sgd,0.01,2000,0.6,"(13, 13, 13)"
557,0.743601504,0.738607912,0.790396074,3994,sgd,0.01,2000,0.6,"(13, 13, 13)"
558,0.743801577,0.752066116,0.720294427,2662,sgd,0.01,2000,0.6,"(13, 13, 13)"
559,0.726515728,0.752817431,0.702067999,1331,sgd,0.01,2000,0.6,"(13, 13, 13)"
560,0.788570215,0.704446447,0.831230284,13314,sgd,0.01,2000,0.9,"(13, 13, 13)"
561,0.781499747,0.804540144,0.719943919,11982,sgd,0.01,2000,0.9,"(13, 13, 13)"
562,0.809972247,0.808280913,0.804416404,10651,sgd,0.01,2000,0.9,"(13, 13, 13)"
563,0.754052546,0.809206996,0.647038205,9319,sgd,0.01,2000,0.9,"(13, 13, 13)"
564,0.717974222,0.703930896,0.81317911,7988,sgd,0.01,2000,0.9,"(13, 13, 13)"
565,0.719221064,0.650893796,0.647563968,6657,sgd,0.01,2000,0.9,"(13, 13, 13)"
566,0.731461196,0.647323944,0.785138451,5325,sgd,0.01,2000,0.9,"(13, 13, 13)"
567,0.686759398,0.64672008,0.646512443,3994,sgd,0.01,2000,0.9,"(13, 13, 13)"
568,0.643119525,0.750187829,0.646862951,2662,sgd,0.01,2000,0.9,"(13, 13, 13)"
569,0.699417082,0.6243426,0.786189975,1331,sgd,0.01,2000,0.9,"(13, 13, 13)"
570,0.663511247,0.649166291,0.646687697,13314,sgd,0.1,1000,0.2,"(13, 13, 13)"
571,0.664165255,0.650225338,0.687697161,11982,sgd,0.1,1000,0.2,"(13, 13, 13)"
572,0.651582003,0.650830908,0.646512443,10651,sgd,0.1,1000,0.2,"(13, 13, 13)"
573,0.674545186,0.699538577,0.646512443,9319,sgd,0.1,1000,0.2,"(13, 13, 13)"
574,0.654230852,0.653980971,0.64721346,7988,sgd,0.1,1000,0.2,"(13, 13, 13)"
575,0.689364102,0.650893796,0.646512443,6657,sgd,0.1,1000,0.2,"(13, 13, 13)"
576,0.668920468,0.647323944,0.646512443,5325,sgd,0.1,1000,0.2,"(13, 13, 13)"
577,0.667773183,0.646970456,0.773571679,3994,sgd,0.1,1000,0.2,"(13, 13, 13)"
