,cross_val_acc,training_acc,test_acc,train_size,kernel,max_iter,C
340,0.4394901164895858,0.38380651945320715,0.3901156677181914,13314,linear,500,0.1
341,0.492882981226704,0.2967785010849608,0.2982825096389765,11982,linear,500,0.1
342,0.5263757368379827,0.35987231245892404,0.367683140553803,10651,linear,500,0.1
343,0.4195649294252889,0.3177379547161713,0.3175604626708728,9319,linear,500,0.1
344,0.45953839542535946,0.29256384576865296,0.29688047669120227,7988,linear,500,0.1
345,0.40440738015770633,0.3659305993690852,0.3711882229232387,6657,linear,500,0.1
346,0.46837989823010345,0.3571830985915493,0.35524009814230634,5325,linear,500,0.1
347,0.36978947368421056,0.3532799198798197,0.3426218016123379,3994,linear,500,0.1
348,0.4255561511659073,0.5390683696468821,0.5434630213810024,2662,linear,500,0.1
349,0.435721325786376,0.6318557475582269,0.6175955134945671,1331,linear,500,0.1
350,0.37698072505457453,0.5890040558810274,0.5899053627760252,13314,linear,500,0.2
351,0.4577410780547507,0.31755967284259723,0.3208902909218367,11982,linear,500,0.2
352,0.515372141568265,0.6147779551215848,0.6074307746232036,10651,linear,500,0.2
353,0.4195649294252889,0.3177379547161713,0.3175604626708728,9319,linear,500,0.2
354,0.45953839542535946,0.29256384576865296,0.29688047669120227,7988,linear,500,0.2
355,0.4750265718512782,0.3659305993690852,0.3711882229232387,6657,linear,500,0.2
356,0.46837989823010345,0.3571830985915493,0.35524009814230634,5325,linear,500,0.2
357,0.36778446115288216,0.3532799198798197,0.3426218016123379,3994,linear,500,0.2
358,0.4108944970305689,0.5390683696468821,0.5434630213810024,2662,linear,500,0.2
359,0.4695559122525415,0.6318557475582269,0.6175955134945671,1331,linear,500,0.2
360,0.4240881630711034,0.3269490761604326,0.32474588152821593,13314,linear,500,0.8
361,0.4381250513435654,0.5095142714071107,0.5057833859095688,11982,linear,500,0.8
362,0.4476772807012345,0.5259600037555159,0.5171749036102349,10651,linear,500,0.8
363,0.4195649294252889,0.3177379547161713,0.3175604626708728,9319,linear,500,0.8
364,0.45953839542535946,0.29256384576865296,0.29688047669120227,7988,linear,500,0.8
365,0.4750265718512782,0.3659305993690852,0.3711882229232387,6657,linear,500,0.8
366,0.46837989823010345,0.3571830985915493,0.35524009814230634,5325,linear,500,0.8
367,0.36778446115288216,0.3532799198798197,0.3426218016123379,3994,linear,500,0.8
368,0.4499922413914712,0.5390683696468821,0.5434630213810024,2662,linear,500,0.8
369,0.4695559122525415,0.6318557475582269,0.6175955134945671,1331,linear,500,0.8
370,0.4240881630711034,0.3269490761604326,0.32474588152821593,13314,linear,500,0.7
371,0.4781918293068375,0.3028709731263562,0.31335436382754994,11982,linear,500,0.7
372,0.41507571546198313,0.43563984602384753,0.4341044514546092,10651,linear,500,0.7
373,0.4195649294252889,0.3177379547161713,0.3175604626708728,9319,linear,500,0.7
374,0.45953839542535946,0.29256384576865296,0.29688047669120227,7988,linear,500,0.7
375,0.4750265718512782,0.3659305993690852,0.3711882229232387,6657,linear,500,0.7
376,0.46837989823010345,0.3571830985915493,0.35524009814230634,5325,linear,500,0.7
377,0.36778446115288216,0.3532799198798197,0.3426218016123379,3994,linear,500,0.7
378,0.4499922413914712,0.5390683696468821,0.5434630213810024,2662,linear,500,0.7
379,0.4695559122525415,0.6318557475582269,0.6175955134945671,1331,linear,500,0.7
380,0.4240881630711034,0.3269490761604326,0.32474588152821593,13314,linear,500,1.0
381,0.43470268072586926,0.3662994491737606,0.36225026288117773,11982,linear,500,1.0
382,0.45132002333206256,0.6211623321753826,0.6188222923238696,10651,linear,500,1.0
383,0.4195649294252889,0.3177379547161713,0.3175604626708728,9319,linear,500,1.0
384,0.45953839542535946,0.29256384576865296,0.29688047669120227,7988,linear,500,1.0
385,0.4750265718512782,0.3659305993690852,0.3711882229232387,6657,linear,500,1.0
386,0.46837989823010345,0.3571830985915493,0.35524009814230634,5325,linear,500,1.0
387,0.36778446115288216,0.3532799198798197,0.3426218016123379,3994,linear,500,1.0
388,0.4499922413914712,0.5390683696468821,0.5434630213810024,2662,linear,500,1.0
389,0.4695559122525415,0.6318557475582269,0.6175955134945671,1331,linear,500,1.0
390,0.4240881630711034,0.3269490761604326,0.32474588152821593,13314,linear,500,3.0
391,0.42368431678596935,0.4519278918377566,0.45531019978969506,11982,linear,500,3.0
392,0.46054986299316997,0.3245704628673364,0.3333333333333333,10651,linear,500,3.0
393,0.4195649294252889,0.3177379547161713,0.3175604626708728,9319,linear,500,3.0
394,0.45953839542535946,0.29256384576865296,0.29688047669120227,7988,linear,500,3.0
395,0.4750265718512782,0.3659305993690852,0.3711882229232387,6657,linear,500,3.0
396,0.46837989823010345,0.3571830985915493,0.35524009814230634,5325,linear,500,3.0
397,0.36778446115288216,0.3532799198798197,0.3426218016123379,3994,linear,500,3.0
398,0.4499922413914712,0.5390683696468821,0.5434630213810024,2662,linear,500,3.0
399,0.4695559122525415,0.6318557475582269,0.6175955134945671,1331,linear,500,3.0
400,0.4240881630711034,0.3269490761604326,0.32474588152821593,13314,linear,500,5.0
401,0.42368431678596935,0.4519278918377566,0.45531019978969506,11982,linear,500,5.0
402,0.46054986299316997,0.3245704628673364,0.3333333333333333,10651,linear,500,5.0
403,0.4195649294252889,0.3177379547161713,0.3175604626708728,9319,linear,500,5.0
404,0.45953839542535946,0.29256384576865296,0.29688047669120227,7988,linear,500,5.0
405,0.4750265718512782,0.3659305993690852,0.3711882229232387,6657,linear,500,5.0
406,0.46837989823010345,0.3571830985915493,0.35524009814230634,5325,linear,500,5.0
407,0.36778446115288216,0.3532799198798197,0.3426218016123379,3994,linear,500,5.0
408,0.4499922413914712,0.5390683696468821,0.5434630213810024,2662,linear,500,5.0
409,0.4695559122525415,0.6318557475582269,0.6175955134945671,1331,linear,500,5.0
410,0.4240881630711034,0.3269490761604326,0.32474588152821593,13314,linear,500,10.0
411,0.42368431678596935,0.4519278918377566,0.45531019978969506,11982,linear,500,10.0
412,0.46054986299316997,0.3245704628673364,0.3333333333333333,10651,linear,500,10.0
413,0.4195649294252889,0.3177379547161713,0.3175604626708728,9319,linear,500,10.0
414,0.45953839542535946,0.29256384576865296,0.29688047669120227,7988,linear,500,10.0
415,0.4750265718512782,0.3659305993690852,0.3711882229232387,6657,linear,500,10.0
416,0.46837989823010345,0.3571830985915493,0.35524009814230634,5325,linear,500,10.0
417,0.36778446115288216,0.3532799198798197,0.3426218016123379,3994,linear,500,10.0
418,0.4499922413914712,0.5390683696468821,0.5434630213810024,2662,linear,500,10.0
419,0.4695559122525415,0.6318557475582269,0.6175955134945671,1331,linear,500,10.0
420,0.4240881630711034,0.3269490761604326,0.32474588152821593,13314,linear,500,15.0
421,0.42368431678596935,0.4519278918377566,0.45531019978969506,11982,linear,500,15.0
422,0.46054986299316997,0.3245704628673364,0.3333333333333333,10651,linear,500,15.0
423,0.4195649294252889,0.3177379547161713,0.3175604626708728,9319,linear,500,15.0
424,0.45953839542535946,0.29256384576865296,0.29688047669120227,7988,linear,500,15.0
425,0.4750265718512782,0.3659305993690852,0.3711882229232387,6657,linear,500,15.0
426,0.46837989823010345,0.3571830985915493,0.35524009814230634,5325,linear,500,15.0
427,0.36778446115288216,0.3532799198798197,0.3426218016123379,3994,linear,500,15.0
428,0.4499922413914712,0.5390683696468821,0.5434630213810024,2662,linear,500,15.0
429,0.4695559122525415,0.6318557475582269,0.6175955134945671,1331,linear,500,15.0
430,0.4240881630711034,0.3269490761604326,0.32474588152821593,13314,linear,500,20.0
431,0.42368431678596935,0.4519278918377566,0.45531019978969506,11982,linear,500,20.0
432,0.46054986299316997,0.3245704628673364,0.3333333333333333,10651,linear,500,20.0
433,0.4195649294252889,0.3177379547161713,0.3175604626708728,9319,linear,500,20.0
434,0.45953839542535946,0.29256384576865296,0.29688047669120227,7988,linear,500,20.0
435,0.4750265718512782,0.3659305993690852,0.3711882229232387,6657,linear,500,20.0
436,0.46837989823010345,0.3571830985915493,0.35524009814230634,5325,linear,500,20.0
437,0.36778446115288216,0.3532799198798197,0.3426218016123379,3994,linear,500,20.0
438,0.4499922413914712,0.5390683696468821,0.5434630213810024,2662,linear,500,20.0
439,0.4695559122525415,0.6318557475582269,0.6175955134945671,1331,linear,500,20.0
440,0.4208524628199046,0.7380952380952381,0.7336137399228881,13314,linear,1000,0.01
441,0.4247093780153467,0.33800701051577364,0.3356116368734665,11982,linear,1000,0.01
442,0.5067085222085682,0.49845084968547554,0.49614440939362076,10651,linear,1000,0.01
443,0.48179421257420885,0.6790428157527632,0.6806869961444094,9319,linear,1000,0.01
444,0.4048547526513405,0.3709313970956435,0.3675078864353312,7988,linear,1000,0.01
445,0.3992559864678177,0.5568574432927745,0.5604626708727655,6657,linear,1000,0.01
446,0.5269575436225529,0.6497652582159624,0.6473887136347705,5325,linear,1000,0.01
447,0.5047261904761905,0.6362043064596895,0.6543988783736417,3994,linear,1000,0.01
448,0.4155009945125478,0.44064613072877534,0.43252716438836314,2662,linear,1000,0.01
449,0.42455858747993575,0.37265214124718254,0.3557658604977217,1331,linear,1000,0.01
450,0.4904251902089579,0.4017575484452456,0.4001051524710831,13314,linear,1000,0.1
451,0.44702485794366753,0.6806876982139877,0.6771819137749737,11982,linear,1000,0.1
452,0.48880527281458763,0.5961881513472913,0.594111461619348,10651,linear,1000,0.1
453,0.4920997675538324,0.6529670565511321,0.676130389064143,9319,linear,1000,0.1
454,0.45289004739633815,0.4089884827240861,0.413950227830354,7988,linear,1000,0.1
455,0.47886694742284136,0.5319212858645035,0.5399579390115667,6657,linear,1000,0.1
456,0.3787452025274984,0.3564319248826291,0.35734314756396773,5325,linear,1000,0.1
457,0.4031447368421053,0.5192789183775663,0.5091132141605328,3994,linear,1000,0.1
458,0.4552596312544964,0.5383170548459805,0.5385559060637924,2662,linear,1000,0.1
459,0.5132268874433275,0.36363636363636365,0.37066246056782337,1331,linear,1000,0.1
460,0.33461664348232034,0.37734715337238994,0.38836312653347355,13314,linear,1000,0.2
461,0.4937826597289616,0.31054915706893677,0.3073957237995093,11982,linear,1000,0.2
462,0.43805846484125227,0.7581447751384847,0.7644584647739222,10651,linear,1000,0.2
463,0.43373400924716465,0.3706406266766821,0.37048720644935157,9319,linear,1000,0.2
464,0.413716079937014,0.4089884827240861,0.413950227830354,7988,linear,1000,0.2
465,0.455728909286978,0.45951629863301785,0.46214511041009465,6657,linear,1000,0.2
466,0.4478959418603057,0.3564319248826291,0.35734314756396773,5325,linear,1000,0.2
467,0.52406328320802,0.5177766649974962,0.5141955835962145,3994,linear,1000,0.2
468,0.46535075963830774,0.5972952667167544,0.5939362075008763,2662,linear,1000,0.2
469,0.5453690405789755,0.44102178812922616,0.42481598317560465,1331,linear,1000,0.2
470,0.3693208136321291,0.5391317410244855,0.5383806519453207,13314,linear,1000,0.8
471,0.5019629602297964,0.6250208646302787,0.6246056782334385,11982,linear,1000,0.8
472,0.48116967277209544,0.3096422871091916,0.3096740273396425,10651,linear,1000,0.8
473,0.43373400924716465,0.3706406266766821,0.37048720644935157,9319,linear,1000,0.8
474,0.413716079937014,0.4089884827240861,0.413950227830354,7988,linear,1000,0.8
475,0.41533614988595413,0.45951629863301785,0.46214511041009465,6657,linear,1000,0.8
476,0.4478959418603057,0.3564319248826291,0.35734314756396773,5325,linear,1000,0.8
477,0.5107800751879699,0.5177766649974962,0.5141955835962145,3994,linear,1000,0.8
478,0.4638470002398115,0.5972952667167544,0.5939362075008763,2662,linear,1000,0.8
479,0.5220607699022838,0.44102178812922616,0.42481598317560465,1331,linear,1000,0.8
480,0.38344553188907876,0.5391317410244855,0.5383806519453207,13314,linear,1000,0.7
481,0.4960364159893957,0.2584710398931731,0.26042762004907116,11982,linear,1000,0.7
482,0.5173167761533033,0.5011735987231246,0.5078864353312302,10651,linear,1000,0.7
483,0.43373400924716465,0.3706406266766821,0.37048720644935157,9319,linear,1000,0.7
484,0.413716079937014,0.4089884827240861,0.413950227830354,7988,linear,1000,0.7
485,0.41533614988595413,0.45951629863301785,0.46214511041009465,6657,linear,1000,0.7
486,0.4478959418603057,0.3564319248826291,0.35734314756396773,5325,linear,1000,0.7
487,0.5107800751879699,0.5177766649974962,0.5141955835962145,3994,linear,1000,0.7
488,0.4638470002398115,0.5972952667167544,0.5939362075008763,2662,linear,1000,0.7
489,0.5220607699022838,0.44102178812922616,0.42481598317560465,1331,linear,1000,0.7
490,0.37630804128051376,0.5391317410244855,0.5383806519453207,13314,linear,1000,1.0
491,0.46364910380241736,0.34368218995159405,0.3478794251664914,11982,linear,1000,1.0
492,0.4916075560605533,0.5433292648577598,0.5369786189975464,10651,linear,1000,1.0
493,0.43373400924716465,0.3706406266766821,0.37048720644935157,9319,linear,1000,1.0
494,0.413716079937014,0.4089884827240861,0.413950227830354,7988,linear,1000,1.0
495,0.41533614988595413,0.45951629863301785,0.46214511041009465,6657,linear,1000,1.0
496,0.4478959418603057,0.3564319248826291,0.35734314756396773,5325,linear,1000,1.0
497,0.5107800751879699,0.5177766649974962,0.5141955835962145,3994,linear,1000,1.0
498,0.4638470002398115,0.5972952667167544,0.5939362075008763,2662,linear,1000,1.0
499,0.5220607699022838,0.44102178812922616,0.42481598317560465,1331,linear,1000,1.0
500,0.3904327595374634,0.5391317410244855,0.5383806519453207,13314,linear,1000,3.0
501,0.49862406206619025,0.5675179435820398,0.5660708026638626,11982,linear,1000,3.0
502,0.44932832249413207,0.3448502488029293,0.3515597616543989,10651,linear,1000,3.0
503,0.43373400924716465,0.3706406266766821,0.37048720644935157,9319,linear,1000,3.0
504,0.413716079937014,0.4089884827240861,0.413950227830354,7988,linear,1000,3.0
505,0.41533614988595413,0.45951629863301785,0.46214511041009465,6657,linear,1000,3.0
506,0.4478959418603057,0.3564319248826291,0.35734314756396773,5325,linear,1000,3.0
507,0.5107800751879699,0.5177766649974962,0.5141955835962145,3994,linear,1000,3.0
508,0.4638470002398115,0.5972952667167544,0.5939362075008763,2662,linear,1000,3.0
509,0.5220607699022838,0.44102178812922616,0.42481598317560465,1331,linear,1000,3.0
510,0.3904327595374634,0.5391317410244855,0.5383806519453207,13314,linear,1000,5.0
511,0.5146507732514992,0.5675179435820398,0.5660708026638626,11982,linear,1000,5.0
512,0.4565617654250856,0.3448502488029293,0.3515597616543989,10651,linear,1000,5.0
513,0.43373400924716465,0.3706406266766821,0.37048720644935157,9319,linear,1000,5.0
514,0.413716079937014,0.4089884827240861,0.413950227830354,7988,linear,1000,5.0
515,0.41533614988595413,0.45951629863301785,0.46214511041009465,6657,linear,1000,5.0
516,0.4478959418603057,0.3564319248826291,0.35734314756396773,5325,linear,1000,5.0
517,0.5107800751879699,0.5177766649974962,0.5141955835962145,3994,linear,1000,5.0
518,0.4638470002398115,0.5972952667167544,0.5939362075008763,2662,linear,1000,5.0
519,0.5220607699022838,0.44102178812922616,0.42481598317560465,1331,linear,1000,5.0
520,0.3904327595374634,0.5391317410244855,0.5383806519453207,13314,linear,1000,10.0
521,0.5146507732514992,0.5675179435820398,0.5660708026638626,11982,linear,1000,10.0
522,0.4565617654250856,0.3448502488029293,0.3515597616543989,10651,linear,1000,10.0
523,0.43373400924716465,0.3706406266766821,0.37048720644935157,9319,linear,1000,10.0
524,0.413716079937014,0.4089884827240861,0.413950227830354,7988,linear,1000,10.0
525,0.41533614988595413,0.45951629863301785,0.46214511041009465,6657,linear,1000,10.0
526,0.4478959418603057,0.3564319248826291,0.35734314756396773,5325,linear,1000,10.0
527,0.5107800751879699,0.5177766649974962,0.5141955835962145,3994,linear,1000,10.0
528,0.4638470002398115,0.5972952667167544,0.5939362075008763,2662,linear,1000,10.0
529,0.5220607699022838,0.44102178812922616,0.42481598317560465,1331,linear,1000,10.0
530,0.3904327595374634,0.5391317410244855,0.5383806519453207,13314,linear,1000,15.0
531,0.5146507732514992,0.5675179435820398,0.5660708026638626,11982,linear,1000,15.0
532,0.4565617654250856,0.3448502488029293,0.3515597616543989,10651,linear,1000,15.0
533,0.43373400924716465,0.3706406266766821,0.37048720644935157,9319,linear,1000,15.0
534,0.413716079937014,0.4089884827240861,0.413950227830354,7988,linear,1000,15.0
535,0.41533614988595413,0.45951629863301785,0.46214511041009465,6657,linear,1000,15.0
536,0.4478959418603057,0.3564319248826291,0.35734314756396773,5325,linear,1000,15.0
537,0.5107800751879699,0.5177766649974962,0.5141955835962145,3994,linear,1000,15.0
538,0.4638470002398115,0.5972952667167544,0.5939362075008763,2662,linear,1000,15.0
539,0.5220607699022838,0.44102178812922616,0.42481598317560465,1331,linear,1000,15.0
540,0.3904327595374634,0.5391317410244855,0.5383806519453207,13314,linear,1000,20.0
541,0.5146507732514992,0.5675179435820398,0.5660708026638626,11982,linear,1000,20.0
542,0.4565617654250856,0.3448502488029293,0.3515597616543989,10651,linear,1000,20.0
543,0.43373400924716465,0.3706406266766821,0.37048720644935157,9319,linear,1000,20.0
544,0.413716079937014,0.4089884827240861,0.413950227830354,7988,linear,1000,20.0
545,0.41533614988595413,0.45951629863301785,0.46214511041009465,6657,linear,1000,20.0
546,0.4478959418603057,0.3564319248826291,0.35734314756396773,5325,linear,1000,20.0
547,0.5107800751879699,0.5177766649974962,0.5141955835962145,3994,linear,1000,20.0
548,0.4638470002398115,0.5972952667167544,0.5939362075008763,2662,linear,1000,20.0
549,0.5220607699022838,0.44102178812922616,0.42481598317560465,1331,linear,1000,20.0
