,cross_val_acc,training_acc,test_acc,train_size,criterion,max_depth,min_samples_leaf
352,0.549609614511968,0.9992706053975201,0.5517006802721088,2742,entropy,20,1
353,0.521051171994969,1.0,0.5333333333333333,2399,entropy,20,1
354,0.5169531116887586,0.9965953307392996,0.5312925170068027,2056,entropy,20,1
355,0.4970589669312653,0.9994165694282381,0.4897959183673469,1714,entropy,20,1
356,0.48724301463431907,1.0,0.4993197278911565,1371,entropy,20,1
357,0.45719491308142873,0.9980544747081712,0.4748299319727891,1028,entropy,20,1
358,0.44977138551114626,1.0,0.4564625850340136,685,entropy,20,1
359,0.39429512330811106,1.0,0.4163265306122449,342,entropy,20,1
360,0.5416883629420202,0.9320303383897316,0.5748299319727891,3428,entropy,20,2
361,0.5406803544600179,0.9228525121555916,0.5510204081632653,3085,entropy,20,2
362,0.5430415234341167,0.9307075127644056,0.5299319727891156,2742,entropy,20,2
363,0.5047876774970689,0.9258024176740308,0.5047619047619047,2399,entropy,20,2
364,0.5019301079708492,0.9212062256809338,0.5108843537414965,2056,entropy,20,2
365,0.49243481053249116,0.9282380396732789,0.48707482993197276,1714,entropy,20,2
366,0.47201748332183113,0.9117432530999271,0.47959183673469385,1371,entropy,20,2
367,0.4533544856241717,0.9134241245136187,0.4598639455782313,1028,entropy,20,2
368,0.4146496796675769,0.9036496350364963,0.4496598639455782,685,entropy,20,2
369,0.3938213624247021,0.9122807017543859,0.39931972789115644,342,entropy,20,2
370,0.5373232732984581,0.8920653442240374,0.5571428571428572,3428,entropy,20,3
371,0.5348482743631511,0.8833063209076175,0.535374149659864,3085,entropy,20,3
372,0.5302569870282796,0.8858497447118892,0.5312925170068027,2742,entropy,20,3
373,0.5065004961324138,0.8828678616090038,0.5129251700680272,2399,entropy,20,3
374,0.4960104747691658,0.8803501945525292,0.5047619047619047,2056,entropy,20,3
375,0.49832915529346866,0.8844807467911319,0.482312925170068,1714,entropy,20,3
376,0.4553506396984658,0.8723559445660102,0.4741496598639456,1371,entropy,20,3
377,0.44673397883639776,0.8735408560311284,0.4421768707482993,1028,entropy,20,3
378,0.44392501802292017,0.8613138686131386,0.44829931972789117,685,entropy,20,3
379,0.39442072224022856,0.8654970760233918,0.408843537414966,342,entropy,20,3
380,0.5381880238059557,0.8474329054842473,0.5435374149659864,3428,entropy,20,4
381,0.5215502353463675,0.8392220421393841,0.5462585034013605,3085,entropy,20,4
382,0.5218701124590968,0.8417213712618526,0.5176870748299319,2742,entropy,20,4
383,0.510207310212876,0.8378491037932472,0.5047619047619047,2399,entropy,20,4
384,0.5028396287489547,0.8385214007782101,0.4993197278911565,2056,entropy,20,4
385,0.4977097098798353,0.8343057176196033,0.48707482993197276,1714,entropy,20,4
386,0.4612126842561626,0.8212983223924143,0.46530612244897956,1371,entropy,20,4
387,0.4680536074836127,0.8287937743190662,0.43333333333333335,1028,entropy,20,4
388,0.4481682898781999,0.8072992700729927,0.46870748299319726,685,entropy,20,4
389,0.41590945965314174,0.7953216374269005,0.40680272108843535,342,entropy,20,4
390,0.5277072027952455,0.8203033838973163,0.5387755102040817,3428,entropy,20,5
391,0.5144189260400029,0.8110210696920583,0.5299319727891156,3085,entropy,20,5
392,0.5138927252932805,0.8150984682713348,0.5238095238095238,2742,entropy,20,5
393,0.49887755735166284,0.8095039599833264,0.5149659863945578,2399,entropy,20,5
394,0.5072379351430365,0.7996108949416343,0.5054421768707483,2056,entropy,20,5
395,0.5052241049372503,0.79463243873979,0.4897959183673469,1714,entropy,20,5
396,0.4689986020420802,0.7950401167031363,0.4564625850340136,1371,entropy,20,5
397,0.45638284986586575,0.7850194552529183,0.44761904761904764,1028,entropy,20,5
398,0.43937746693613133,0.7503649635036497,0.4380952380952381,685,entropy,20,5
399,0.41145771984609036,0.7456140350877193,0.43333333333333335,342,entropy,20,5
400,0.5373543255619174,0.7257876312718786,0.5170068027210885,3428,entropy,20,10
401,0.5150745556026545,0.7179902755267423,0.4993197278911565,3085,entropy,20,10
402,0.4970643614173248,0.7155361050328227,0.5197278911564626,2742,entropy,20,10
403,0.5069754672564362,0.6977907461442268,0.5204081632653061,2399,entropy,20,10
404,0.49709355917365705,0.6906614785992218,0.5122448979591837,2056,entropy,20,10
405,0.4935887933722495,0.6866977829638273,0.45850340136054424,1714,entropy,20,10
406,0.47263771655076,0.6885485047410649,0.4850340136054422,1371,entropy,20,10
407,0.47375178861282824,0.6896887159533074,0.47346938775510206,1028,entropy,20,10
408,0.45454859894856314,0.637956204379562,0.4639455782312925,685,entropy,20,10
409,0.42860788819842294,0.6491228070175439,0.3979591836734694,342,entropy,20,10
410,0.530919038288437,0.6476079346557759,0.5095238095238095,3428,entropy,20,20
411,0.5248048512388115,0.6388978930307941,0.4897959183673469,3085,entropy,20,20
412,0.517868154449666,0.6349380014587892,0.49183673469387756,2742,entropy,20,20
413,0.4927267576754445,0.6235931638182576,0.5040816326530613,2399,entropy,20,20
414,0.49713385658677983,0.6303501945525292,0.49115646258503404,2056,entropy,20,20
415,0.48547378500185834,0.6131855309218203,0.48367346938775513,1714,entropy,20,20
416,0.5053904549556724,0.6083150984682714,0.501360544217687,1371,entropy,20,20
417,0.4863032318513533,0.6167315175097277,0.47278911564625853,1028,entropy,20,20
418,0.4334813992292033,0.5824817518248175,0.4897959183673469,685,entropy,20,20
419,0.46590445751096876,0.5847953216374269,0.4435374149659864,342,entropy,20,20
420,0.5627168764795895,1.0,0.5829931972789115,3428,entropy,30,1
421,0.5601267583418563,1.0,0.5544217687074829,3085,entropy,30,1
422,0.5496355291519717,1.0,0.5612244897959183,2742,entropy,30,1
423,0.5160589905467523,1.0,0.5224489795918368,2399,entropy,30,1
424,0.512129316051467,1.0,0.5340136054421769,2056,entropy,30,1
425,0.5005931045579259,1.0,0.49047619047619045,1714,entropy,30,1
426,0.4742322733627081,1.0,0.48707482993197276,1371,entropy,30,1
427,0.4622035238736217,1.0,0.48027210884353744,1028,entropy,30,1
428,0.44674859890899715,1.0,0.4564625850340136,685,entropy,30,1
429,0.40850152111524374,1.0,0.4034013605442177,342,entropy,30,1
430,0.5431623295877109,0.9334889148191365,0.5687074829931973,3428,entropy,30,2
431,0.5381065652616228,0.9241491085899514,0.5428571428571428,3085,entropy,30,2
432,0.542304271469637,0.9310722100656456,0.5326530612244897,2742,entropy,30,2
433,0.5097940212857445,0.9266360983743226,0.5102040816326531,2399,entropy,30,2
434,0.5038625432608719,0.9212062256809338,0.5081632653061224,2056,entropy,30,2
435,0.4842555722845988,0.9299883313885647,0.49115646258503404,1714,entropy,30,2
436,0.47787103395799047,0.9102844638949672,0.47346938775510206,1371,entropy,30,2
437,0.45036125737360944,0.9124513618677043,0.46598639455782315,1028,entropy,30,2
438,0.4265328443451072,0.908029197080292,0.45918367346938777,685,entropy,30,2
439,0.39441773053000445,0.9093567251461988,0.4129251700680272,342,entropy,30,2
440,0.5373083816056846,0.8923570595099183,0.5517006802721088,3428,entropy,30,3
441,0.5348524721875882,0.8839546191247974,0.5414965986394558,3085,entropy,30,3
442,0.531741467354159,0.8858497447118892,0.5374149659863946,2742,entropy,30,3
443,0.5127524177181902,0.8824510212588579,0.5081632653061224,2399,entropy,30,3
444,0.5067256925367183,0.879863813229572,0.49523809523809526,2056,entropy,30,3
445,0.4848323380392839,0.8844807467911319,0.48299319727891155,1714,entropy,30,3
446,0.4626051565182,0.8708971553610503,0.48775510204081635,1371,entropy,30,3
447,0.4544401665412988,0.872568093385214,0.44285714285714284,1028,entropy,30,3
448,0.43072785565783756,0.8598540145985402,0.4523809523809524,685,entropy,30,3
449,0.4013793511664841,0.8654970760233918,0.40476190476190477,342,entropy,30,3
450,0.5358697102557539,0.8474329054842473,0.5489795918367347,3428,entropy,30,4
451,0.5270660306750461,0.8418152350081037,0.54421768707483,3085,entropy,30,4
452,0.52770959649621,0.8417213712618526,0.5292517006802722,2742,entropy,30,4
453,0.5114442619003053,0.8395164651938307,0.5163265306122449,2399,entropy,30,4
454,0.5033367743009024,0.8394941634241245,0.49727891156462584,2056,entropy,30,4
455,0.4994727229976423,0.8337222870478413,0.48775510204081635,1714,entropy,30,4
456,0.45534356143051796,0.8227571115973742,0.46870748299319726,1371,entropy,30,4
457,0.4651314288730656,0.8317120622568094,0.42108843537414964,1028,entropy,30,4
458,0.45096238453938164,0.8087591240875912,0.46122448979591835,685,entropy,30,4
459,0.4193227291668948,0.7953216374269005,0.40272108843537413,342,entropy,30,4
460,0.5262477571016554,0.8203033838973163,0.5326530612244897,3428,entropy,30,5
461,0.5173326032208194,0.8119935170178282,0.5299319727891156,3085,entropy,30,5
462,0.5142417799066973,0.8140043763676149,0.5224489795918368,2742,entropy,30,5
463,0.4950978465402736,0.8090871196331805,0.5136054421768708,2399,entropy,30,5
464,0.5067358072461841,0.7986381322957199,0.5034013605442177,2056,entropy,30,5
465,0.5086396051029326,0.7957992998833139,0.4897959183673469,1714,entropy,30,5
466,0.46101944754118673,0.7957695113056164,0.46190476190476193,1371,entropy,30,5
467,0.446600033180064,0.7830739299610895,0.4435374149659864,1028,entropy,30,5
468,0.4422852258398929,0.7503649635036497,0.4380952380952381,685,entropy,30,5
469,0.4234033429013824,0.7456140350877193,0.4421768707482993,342,entropy,30,5
470,0.539390894422205,0.7254959159859977,0.5170068027210885,3428,entropy,30,10
471,0.5140968546226008,0.7179902755267423,0.5027210884353741,3085,entropy,30,10
472,0.4988852192722155,0.7155361050328227,0.5204081632653061,2742,entropy,30,10
473,0.5044658696618545,0.6977907461442268,0.5190476190476191,2399,entropy,30,10
474,0.49756723592866925,0.6906614785992218,0.5156462585034014,2056,entropy,30,10
475,0.49650424526729325,0.6866977829638273,0.46190476190476193,1714,entropy,30,10
476,0.4748116295942383,0.6885485047410649,0.4857142857142857,1371,entropy,30,10
477,0.4747370102877051,0.6896887159533074,0.4775510204081633,1028,entropy,30,10
478,0.4559670386648752,0.637956204379562,0.46598639455782315,685,entropy,30,10
479,0.42860788819842294,0.6461988304093568,0.40748299319727893,342,entropy,30,10
480,0.5306283406140183,0.6476079346557759,0.5095238095238095,3428,entropy,30,20
481,0.5244801759141361,0.6388978930307941,0.4897959183673469,3085,entropy,30,20
482,0.517868154449666,0.6349380014587892,0.49183673469387756,2742,entropy,30,20
483,0.4927267576754445,0.6235931638182576,0.5040816326530613,2399,entropy,30,20
484,0.49713385658677983,0.6303501945525292,0.49795918367346936,2056,entropy,30,20
485,0.48547378500185834,0.6131855309218203,0.48367346938775513,1714,entropy,30,20
486,0.5068397303179912,0.6083150984682714,0.501360544217687,1371,entropy,30,20
487,0.4863032318513533,0.6167315175097277,0.47278911564625853,1028,entropy,30,20
488,0.4334813992292033,0.5824817518248175,0.4897959183673469,685,entropy,30,20
489,0.46590445751096876,0.5847953216374269,0.4435374149659864,342,entropy,30,20
490,0.5653327288601504,1.0,0.5768707482993197,3428,entropy,40,1
491,0.5636887507199786,1.0,0.5673469387755102,3085,entropy,40,1
492,0.5496076224207085,1.0,0.5517006802721088,2742,entropy,40,1
493,0.5289445003001101,1.0,0.536734693877551,2399,entropy,40,1
494,0.5194546923697969,1.0,0.5306122448979592,2056,entropy,40,1
495,0.49416565157820475,1.0,0.47959183673469385,1714,entropy,40,1
496,0.4707209215904868,1.0,0.49523809523809526,1371,entropy,40,1
497,0.4554000554257889,1.0,0.48027210884353744,1028,entropy,40,1
498,0.42327350502835726,1.0,0.4523809523809524,685,entropy,40,1
499,0.4199636341150449,1.0,0.4108843537414966,342,entropy,40,1
500,0.543756482312495,0.9329054842473745,0.572108843537415,3428,entropy,40,2
501,0.5468586269145425,0.9247974068071313,0.5476190476190477,3085,entropy,40,2
502,0.5415736554699053,0.9314369073668854,0.536734693877551,2742,entropy,40,2
503,0.5060761456326943,0.9266360983743226,0.5272108843537415,2399,entropy,40,2
504,0.5067727509173228,0.9231517509727627,0.5061224489795918,2056,entropy,40,2
505,0.49822322569791355,0.927071178529755,0.4748299319727891,1714,entropy,40,2
506,0.47128523650262777,0.9117432530999271,0.4673469387755102,1371,entropy,40,2
507,0.46193728213800267,0.9134241245136187,0.45714285714285713,1028,entropy,40,2
508,0.4191419986257719,0.9051094890510949,0.4496598639455782,685,entropy,40,2
509,0.37069510759962354,0.9093567251461988,0.4061224489795918,342,entropy,40,2
510,0.5408039655953213,0.8929404900816803,0.5503401360544218,3428,entropy,40,3
511,0.5429536147359288,0.8852512155591572,0.5285714285714286,3085,entropy,40,3
512,0.5332006421253823,0.886579139314369,0.5326530612244897,2742,entropy,40,3
513,0.5148524055437267,0.8824510212588579,0.5176870748299319,2399,entropy,40,3
514,0.503791827492362,0.879863813229572,0.5027210884353741,2056,entropy,40,3
515,0.48722250282988966,0.8838973162193698,0.482312925170068,1714,entropy,40,3
516,0.4552540213409778,0.8730853391684902,0.47891156462585033,1371,entropy,40,3
517,0.44968556704918,0.8745136186770428,0.4346938775510204,1028,entropy,40,3
518,0.4221666089172511,0.8598540145985402,0.45714285714285713,685,entropy,40,3
519,0.4035554848919135,0.8654970760233918,0.39591836734693875,342,entropy,40,3
520,0.5364438189285173,0.8465577596266044,0.5557823129251701,3428,entropy,40,4
521,0.5251237551914341,0.840194489465154,0.5428571428571428,3085,entropy,40,4
522,0.5218588303882282,0.8417213712618526,0.5258503401360545,2742,entropy,40,4
523,0.5089310717742277,0.8403501458941226,0.5136054421768708,2399,entropy,40,4
524,0.5091786392167285,0.8390077821011673,0.5006802721088436,2056,entropy,40,4
525,0.49362484735895407,0.8348891481913653,0.48707482993197276,1714,entropy,40,4
526,0.4582260090955743,0.8227571115973742,0.46258503401360546,1371,entropy,40,4
527,0.4602469605364613,0.8268482490272373,0.41564625850340137,1028,entropy,40,4
528,0.44496283819600657,0.8087591240875912,0.4639455782312925,685,entropy,40,4
529,0.4191700796301796,0.8011695906432749,0.4061224489795918,342,entropy,40,4
530,0.5247952045286557,0.8197199533255543,0.5387755102040817,3428,entropy,40,5
531,0.5160459725770201,0.8116693679092383,0.5272108843537415,3085,entropy,40,5
532,0.5124089387685544,0.8150984682713348,0.5244897959183673,2742,entropy,40,5
533,0.5030338689091957,0.8078365985827428,0.5142857142857142,2399,entropy,40,5
534,0.5111097384557287,0.8015564202334631,0.5068027210884354,2056,entropy,40,5
535,0.5051919573743815,0.7969661610268378,0.48639455782312924,1714,entropy,40,5
536,0.46680044593088077,0.7957695113056164,0.4598639455782313,1371,entropy,40,5
537,0.45333080241083323,0.7840466926070039,0.445578231292517,1028,entropy,40,5
538,0.43350448832011496,0.7503649635036497,0.44013605442176873,685,entropy,40,5
539,0.4237552130199121,0.7456140350877193,0.4380952380952381,342,entropy,40,5
540,0.5367674108793457,0.7260793465577596,0.5197278911564626,3428,entropy,40,10
541,0.5160417594754216,0.7179902755267423,0.5006802721088436,3085,entropy,40,10
542,0.5021632986981038,0.7155361050328227,0.5244897959183673,2742,entropy,40,10
543,0.5069580731314545,0.6977907461442268,0.5197278911564626,2399,entropy,40,10
544,0.501474457268475,0.6906614785992218,0.5183673469387755,2056,entropy,40,10
545,0.4930057029932408,0.6866977829638273,0.45714285714285713,1714,entropy,40,10
546,0.4697312027746811,0.6885485047410649,0.48775510204081635,1371,entropy,40,10
547,0.47766491528714894,0.6896887159533074,0.4714285714285714,1028,entropy,40,10
548,0.4559670386648752,0.637956204379562,0.4673469387755102,685,entropy,40,10
549,0.42860788819842294,0.6461988304093568,0.3979591836734694,342,entropy,40,10
550,0.530919038288437,0.6476079346557759,0.5095238095238095,3428,entropy,40,20
551,0.5244801759141361,0.6388978930307941,0.4897959183673469,3085,entropy,40,20
552,0.517868154449666,0.6349380014587892,0.49183673469387756,2742,entropy,40,20
553,0.4927267576754445,0.6235931638182576,0.5040816326530613,2399,entropy,40,20
554,0.49713385658677983,0.6303501945525292,0.49115646258503404,2056,entropy,40,20
555,0.48547378500185834,0.6131855309218203,0.48367346938775513,1714,entropy,40,20
556,0.5068397303179912,0.6083150984682714,0.501360544217687,1371,entropy,40,20
557,0.4824570780051995,0.6167315175097277,0.47278911564625853,1028,entropy,40,20
558,0.43497393654263616,0.5824817518248175,0.4897959183673469,685,entropy,40,20
559,0.46590445751096876,0.5847953216374269,0.4435374149659864,342,entropy,40,20
560,0.5664938381846529,1.0,0.5877551020408164,3428,entropy,50,1
561,0.5568915478392085,1.0,0.5673469387755102,3085,entropy,50,1
562,0.5489175174751411,1.0,0.5544217687074829,2742,entropy,50,1
563,0.5135701828789332,1.0,0.5217687074829932,2399,entropy,50,1
564,0.5218536489385888,1.0,0.535374149659864,2056,entropy,50,1
565,0.4975758995117279,1.0,0.49523809523809526,1714,entropy,50,1
566,0.47856381943338466,1.0,0.4897959183673469,1371,entropy,50,1
567,0.45822342437113406,1.0,0.47006802721088436,1028,entropy,50,1
568,0.44677895035798426,1.0,0.4605442176870748,685,entropy,50,1
569,0.40824266586557395,1.0,0.42857142857142855,342,entropy,50,1
570,0.5408376018973229,0.9320303383897316,0.5816326530612245,3428,entropy,50,2
571,0.5423142383754551,0.9251215559157212,0.5435374149659864,3085,entropy,50,2
572,0.5364774016365812,0.9318016046681254,0.5408163265306123,2742,entropy,50,2
573,0.5156256762119507,0.9270529387244685,0.5190476190476191,2399,entropy,50,2
574,0.5043363749552442,0.9226653696498055,0.5156462585034014,2056,entropy,50,2
575,0.4930841576794466,0.9276546091015169,0.47278911564625853,1714,entropy,50,2
576,0.4611723381288598,0.9117432530999271,0.48095238095238096,1371,entropy,50,2
577,0.46102311010314095,0.9134241245136187,0.45850340136054424,1028,entropy,50,2
578,0.4307058190944901,0.908029197080292,0.4564625850340136,685,entropy,50,2
579,0.3884163725426487,0.9093567251461988,0.4122448979591837,342,entropy,50,2
580,0.5381966395100583,0.8929404900816803,0.5612244897959183,3428,entropy,50,3
581,0.5397157850488465,0.8855753646677471,0.5387755102040817,3085,entropy,50,3
582,0.5357621047813306,0.886579139314369,0.5346938775510204,2742,entropy,50,3
583,0.5098348702425775,0.8832847019591497,0.5204081632653061,2399,entropy,50,3
584,0.4984589717265875,0.8803501945525292,0.501360544217687,2056,entropy,50,3
585,0.49126027966327435,0.8844807467911319,0.47959183673469385,1714,entropy,50,3
586,0.4603670081930951,0.8738147337709701,0.4741496598639456,1371,entropy,50,3
587,0.46036702618020164,0.872568093385214,0.44761904761904764,1028,entropy,50,3
588,0.43524317957341935,0.8613138686131386,0.45102040816326533,685,entropy,50,3
589,0.41209687114852045,0.868421052631579,0.4054421768707483,342,entropy,50,3
590,0.5381974147782225,0.8474329054842473,0.5510204081632653,3428,entropy,50,4
591,0.5257631366442947,0.8408427876823339,0.5394557823129251,3085,entropy,50,4
592,0.527329990568205,0.8413566739606126,0.5285714285714286,2742,entropy,50,4
593,0.5081168761234183,0.8395164651938307,0.508843537414966,2399,entropy,50,4
594,0.5067148214593068,0.8404669260700389,0.49455782312925173,2056,entropy,50,4
595,0.5052803613421604,0.8343057176196033,0.48027210884353744,1714,entropy,50,4
596,0.4625658721310895,0.824945295404814,0.46598639455782315,1371,entropy,50,4
597,0.46893429310439094,0.8287937743190662,0.4204081632653061,1028,entropy,50,4
598,0.45400129275229284,0.8087591240875912,0.4605442176870748,685,entropy,50,4
599,0.42171188565024653,0.7953216374269005,0.40680272108843535,342,entropy,50,4
600,0.5277272430810809,0.8188448074679113,0.5374149659863946,3428,entropy,50,5
601,0.5157186780679103,0.8126418152350081,0.5292517006802722,3085,entropy,50,5
602,0.5186100405400286,0.8140043763676149,0.5244897959183673,2742,entropy,50,5
603,0.4976065708775529,0.8082534389328887,0.5210884353741496,2399,entropy,50,5
604,0.505769795518964,0.8015564202334631,0.5027210884353741,2056,entropy,50,5
605,0.5046325096680049,0.795215869311552,0.4884353741496599,1714,entropy,50,5
606,0.4733862433862434,0.7957695113056164,0.45918367346938777,1371,entropy,50,5
607,0.4514077254877564,0.7859922178988327,0.4312925170068027,1028,entropy,50,5
608,0.4422760246781171,0.7503649635036497,0.44013605442176873,685,entropy,50,5
609,0.42963838840962715,0.7456140350877193,0.44829931972789117,342,entropy,50,5
610,0.5376369577436112,0.7260793465577596,0.5190476190476191,3428,entropy,50,10
611,0.5144236314056883,0.7179902755267423,0.5034013605442177,3085,entropy,50,10
612,0.495592531425025,0.7159008023340627,0.5217687074829932,2742,entropy,50,10
613,0.5069554307929566,0.6977907461442268,0.5204081632653061,2399,entropy,50,10
614,0.49464032044276485,0.6906614785992218,0.5197278911564626,2056,entropy,50,10
615,0.49650424526729325,0.6866977829638273,0.45782312925170066,1714,entropy,50,10
616,0.47264585655890007,0.6885485047410649,0.4857142857142857,1371,entropy,50,10
617,0.476660087210782,0.6896887159533074,0.4741496598639456,1028,entropy,50,10
618,0.45454859894856314,0.6335766423357664,0.4639455782312925,685,entropy,50,10
619,0.42860788819842294,0.6461988304093568,0.40748299319727893,342,entropy,50,10
620,0.530919038288437,0.6476079346557759,0.5095238095238095,3428,entropy,50,20
621,0.5228567992907595,0.6388978930307941,0.4897959183673469,3085,entropy,50,20
622,0.517868154449666,0.6349380014587892,0.49183673469387756,2742,entropy,50,20
623,0.4927267576754445,0.6235931638182576,0.5040816326530613,2399,entropy,50,20
624,0.49713385658677983,0.6303501945525292,0.49795918367346936,2056,entropy,50,20
625,0.48547378500185834,0.6131855309218203,0.48367346938775513,1714,entropy,50,20
626,0.5068397303179912,0.6083150984682714,0.501360544217687,1371,entropy,50,20
627,0.4824570780051995,0.6167315175097277,0.47278911564625853,1028,entropy,50,20
628,0.4334813992292033,0.5824817518248175,0.4897959183673469,685,entropy,50,20
629,0.46590445751096876,0.5847953216374269,0.4435374149659864,342,entropy,50,20
630,0.5667960463011221,1.0,0.5775510204081633,3428,entropy,60,1
631,0.5598062910263923,1.0,0.564625850340136,3085,entropy,60,1
632,0.5481669818641579,1.0,0.5421768707482993,2742,entropy,60,1
633,0.5231005940202791,1.0,0.5333333333333333,2399,entropy,60,1
634,0.5208662905673401,1.0,0.5340136054421769,2056,entropy,60,1
635,0.5023101788405768,1.0,0.48707482993197276,1714,entropy,60,1
636,0.47937658155049456,1.0,0.49183673469387756,1371,entropy,60,1
637,0.46591000567454505,1.0,0.4775510204081633,1028,entropy,60,1
638,0.4407370353569794,1.0,0.4523809523809524,685,entropy,60,1
639,0.4113244635285381,1.0,0.4197278911564626,342,entropy,60,1
640,0.538203862487529,0.9329054842473745,0.5659863945578232,3428,entropy,60,2
641,0.5439255392515426,0.9241491085899514,0.5585034013605442,3085,entropy,60,2
642,0.5394044149927455,0.9318016046681254,0.5312925170068027,2742,entropy,60,2
643,0.5064683824784337,0.9266360983743226,0.5142857142857142,2399,entropy,60,2
644,0.5043138808511631,0.9231517509727627,0.5081632653061224,2056,entropy,60,2
645,0.4947672227436023,0.9282380396732789,0.4891156462585034,1714,entropy,60,2
646,0.46628497106757977,0.9088256746900073,0.4884353741496599,1371,entropy,60,2
647,0.4503669837625061,0.914396887159533,0.46122448979591835,1028,entropy,60,2
648,0.4309501484491999,0.908029197080292,0.4598639455782313,685,entropy,60,2
649,0.3757982179839214,0.9152046783625731,0.4034013605442177,342,entropy,60,2
650,0.5457598678144355,0.8929404900816803,0.5571428571428572,3428,entropy,60,3
651,0.5403478164896518,0.8839546191247974,0.5333333333333333,3085,entropy,60,3
652,0.5365139649557541,0.886943836615609,0.54421768707483,2742,entropy,60,3
653,0.5115067417837176,0.8828678616090038,0.5224489795918368,2399,entropy,60,3
654,0.5043080435981044,0.8788910505836576,0.5068027210884354,2056,entropy,60,3
655,0.4941519106146062,0.882147024504084,0.4891156462585034,1714,entropy,60,3
656,0.4575006635876201,0.8730853391684902,0.4782312925170068,1371,entropy,60,3
657,0.45361257373609404,0.872568093385214,0.4523809523809524,1028,entropy,60,3
658,0.4335960549334882,0.8598540145985402,0.45850340136054424,685,entropy,60,3
659,0.4181551606850708,0.868421052631579,0.41020408163265304,342,entropy,60,3
660,0.5370290784923653,0.8456826137689615,0.5523809523809524,3428,entropy,60,4
661,0.5277143305951907,0.8408427876823339,0.5448979591836735,3085,entropy,60,4
662,0.5236969170211375,0.8417213712618526,0.5292517006802722,2742,entropy,60,4
663,0.5097714295653292,0.8403501458941226,0.5115646258503401,2399,entropy,60,4
664,0.502349192685041,0.8390077821011673,0.4965986394557823,2056,entropy,60,4
665,0.5005540268792995,0.8343057176196033,0.4884353741496599,1714,entropy,60,4
666,0.4604154943285378,0.8220277169948942,0.46190476190476193,1371,entropy,60,4
667,0.465088139258237,0.830739299610895,0.4170068027210884,1028,entropy,60,4
668,0.4467295861508126,0.8072992700729927,0.46190476190476193,685,entropy,60,4
669,0.42778408248790567,0.7953216374269005,0.40748299319727893,342,entropy,60,4
670,0.525967727245184,0.8200116686114353,0.5374149659863946,3428,entropy,60,5
671,0.5192775080736403,0.812965964343598,0.5292517006802722,3085,entropy,60,5
672,0.5164249323745932,0.8143690736688548,0.5197278911564626,2742,entropy,60,5
673,0.5005076412537531,0.8086702792830346,0.5115646258503401,2399,entropy,60,5
674,0.5096664551590618,0.8020428015564203,0.5040816326530613,2056,entropy,60,5
675,0.5034918253165459,0.7957992998833139,0.48027210884353744,1714,entropy,60,5
676,0.4653511705685619,0.7950401167031363,0.45918367346938777,1371,entropy,60,5
677,0.4523692639492948,0.7879377431906615,0.4340136054421769,1028,entropy,60,5
678,0.44376808481187835,0.7503649635036497,0.43945578231292515,685,entropy,60,5
679,0.4174331936476511,0.7456140350877193,0.44625850340136053,342,entropy,60,5
680,0.5385124245940685,0.7263710618436406,0.5231292517006803,3428,entropy,60,10
681,0.5131291228390371,0.7179902755267423,0.49795918367346936,3085,entropy,60,10
682,0.5003437752618736,0.7155361050328227,0.5217687074829932,2742,entropy,60,10
683,0.5069563151060685,0.6977907461442268,0.5204081632653061,2399,entropy,60,10
684,0.4980668125102109,0.6906614785992218,0.5183673469387755,2056,entropy,60,10
685,0.496509300964221,0.6866977829638273,0.4523809523809524,1714,entropy,60,10
686,0.4726297534993188,0.6885485047410649,0.4857142857142857,1371,entropy,60,10
687,0.47868362337610926,0.6896887159533074,0.47619047619047616,1028,entropy,60,10
688,0.45454859894856314,0.637956204379562,0.46530612244897956,685,entropy,60,10
689,0.4315064389230606,0.6491228070175439,0.3979591836734694,342,entropy,60,10
690,0.530919038288437,0.6476079346557759,0.5095238095238095,3428,entropy,60,20
691,0.5218827733167335,0.6388978930307941,0.4897959183673469,3085,entropy,60,20
692,0.517868154449666,0.6349380014587892,0.49183673469387756,2742,entropy,60,20
693,0.4927267576754445,0.6235931638182576,0.5040816326530613,2399,entropy,60,20
694,0.49713385658677983,0.6303501945525292,0.49115646258503404,2056,entropy,60,20
695,0.48547378500185834,0.6131855309218203,0.48367346938775513,1714,entropy,60,20
696,0.5068397303179912,0.6083150984682714,0.501360544217687,1371,entropy,60,20
697,0.4824570780051995,0.6167315175097277,0.47278911564625853,1028,entropy,60,20
698,0.43497393654263616,0.5824817518248175,0.4897959183673469,685,entropy,60,20
699,0.46590445751096876,0.5847953216374269,0.4435374149659864,342,entropy,60,20
