@relation winequality-white-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-R12-precision6-weka.filters.unsupervised.attribute.Remove-R12_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A7-N200-T0.01

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute quality {'\'(-inf-3.6]\'','\'(3.6-4.2]\'','\'(4.2-4.8]\'','\'(4.8-5.4]\'','\'(5.4-6]\'','\'(6-6.6]\'','\'(6.6-7.2]\'','\'(7.2-7.8]\'','\'(7.8-8.4]\'','\'(8.4-inf)\''}

@data
0.006828,0.005654,0.017206,0.00065,-0.025426,-0.015512,0.02377,'\'(7.8-8.4]\''
0.010307,0.000289,0.025798,0.006506,-0.026105,-0.016831,-0.007319,'\'(6.6-7.2]\''
0.023642,-0.017475,0.020115,0.002985,-0.018576,-0.007065,0.003175,'\'(6.6-7.2]\''
0.015398,-0.018362,0.008452,-0.003643,-0.016535,0.00263,0.005591,'\'(7.8-8.4]\''
0.015384,-0.024507,-0.025297,0.021532,-0.008598,-0.027306,0.020419,'\'(3.6-4.2]\''
-0.004313,0.000656,0.020787,0.031794,-0.020817,-0.007752,0.030733,'\'(6.6-7.2]\''
0.00282,0.003031,0.015168,0.001603,-0.029184,-0.007968,-0.003737,'\'(6.6-7.2]\''
-0.015685,0.02539,0.021557,-0.019537,0.003165,0.020361,0.023758,'\'(5.4-6]\''
0.018414,-0.008812,0.022663,-0.004968,0.008606,0.038163,-0.011697,'\'(4.8-5.4]\''
0.012588,-0.016584,-0.008218,-0.010866,-0.003317,0.024169,0.020667,'\'(4.8-5.4]\''
0.006174,-0.019039,-0.002273,0.002334,-0.003644,-0.004241,-0.007084,'\'(4.8-5.4]\''
-0.006852,-0.004998,0.003461,-0.018928,0.007383,0.013796,0.008111,'\'(5.4-6]\''
-0.001385,0.008498,-0.006321,0.003984,0.001078,0.004695,-0.015765,'\'(5.4-6]\''
-0.00036,0.004482,0.005293,0.000867,-0.015531,-0.016074,0.010795,'\'(7.8-8.4]\''
0.002049,0.00667,-0.004052,-0.005725,-0.003635,0.013756,0.010429,'\'(6.6-7.2]\''
0.009501,0.008738,0.012401,-0.036536,-0.009958,0.005343,0.005607,'\'(5.4-6]\''
0.007849,0.006402,0.01435,-0.031677,-0.014358,0.022117,0.003333,'\'(6.6-7.2]\''
-0.010619,0.000962,-0.007259,-0.001325,-0.010508,-0.005552,0.000305,'\'(6.6-7.2]\''
0.011843,0.010033,-0.006901,0.012973,0.012517,-0.008526,0.007217,'\'(3.6-4.2]\''
0.006174,-0.019039,-0.002273,0.002334,-0.003644,-0.004241,-0.007084,'\'(4.8-5.4]\''
0.014469,-0.006091,-0.011357,-0.013185,-0.005956,0.010648,0.000661,'\'(6.6-7.2]\''
0.011309,-0.000108,-0.021007,-0.007685,-0.009048,0.006174,0.008485,'\'(5.4-6]\''
0.010917,-0.000069,-0.009631,0.008994,0.020676,-0.004233,0.012502,'\'(4.8-5.4]\''
-0.006852,-0.004998,0.003461,-0.018928,0.007383,0.013796,0.008111,'\'(5.4-6]\''
0.009224,-0.009764,0.014898,0.016705,0.030931,-0.057963,-0.012239,'\'(4.8-5.4]\''
0.022722,0.00599,-0.000639,0.000197,-0.001062,-0.009063,0.014947,'\'(5.4-6]\''
0.020214,-0.021923,0.021835,-0.010715,-0.012752,-0.007117,0.002904,'\'(6.6-7.2]\''
0.006131,-0.041846,0.002264,0.009999,0.017963,0.006132,0.036463,'\'(5.4-6]\''
0.006131,-0.041846,0.002264,0.009999,0.017963,0.006132,0.036463,'\'(5.4-6]\''
0.015965,-0.005681,0.004732,-0.001105,-0.015013,0.001203,-0.007116,'\'(6.6-7.2]\''
0.003916,0.006185,-0.004156,0.00637,-0.015622,0.005495,-0.006222,'\'(6.6-7.2]\''
0.01922,0.023595,0.016435,0.010935,0.017683,0.009528,0.008911,'\'(5.4-6]\''
0.0159,0.023984,0.018219,0.009941,0.01796,0.006941,0.011222,'\'(5.4-6]\''
0.000598,-0.006577,-0.001549,-0.00587,-0.018832,-0.006051,0.009526,'\'(6.6-7.2]\''
0.01395,0.001873,-0.000286,0.037466,0.007631,-0.002755,-0.005523,'\'(5.4-6]\''
0.013147,-0.008078,0.013727,-0.002361,-0.026876,-0.000683,-0.001472,'\'(6.6-7.2]\''
-0.006361,0.028916,0.010583,0.003947,-0.018805,-0.000834,0.014123,'\'(6.6-7.2]\''
-0.012342,0.011388,-0.012175,0.03714,0.001724,-0.027366,-0.002833,'\'(5.4-6]\''
0.01572,0.007235,-0.023494,0.009528,-0.022463,-0.012708,0.003057,'\'(5.4-6]\''
0.021078,0.025047,0.015601,0.005174,0.017138,0.014739,0.012548,'\'(5.4-6]\''
0.002739,0.033795,0.000719,0.000975,-0.003543,0.021766,0.035457,'\'(4.8-5.4]\''
-0.017898,0.036891,0.047083,0.018216,0.00428,0.002985,0.020501,'\'(6.6-7.2]\''
0.009989,0.018748,0.019067,0.010208,-0.018762,-0.013748,0.0088,'\'(5.4-6]\''
0.024237,-0.006769,0.004849,0.00301,0.00435,0.017934,0.004642,'\'(6.6-7.2]\''
-0.010198,-0.035202,-0.008772,-0.006197,-0.016495,-0.005847,0.003847,'\'(5.4-6]\''
0.004934,0.015189,-0.006329,-0.017688,-0.007305,0.013427,0.00146,'\'(5.4-6]\''
0.012928,0.016304,-0.011402,-0.013936,-0.019106,-0.001409,-0.001595,'\'(5.4-6]\''
0.009989,0.018748,0.019067,0.010208,-0.018762,-0.013748,0.0088,'\'(5.4-6]\''
0.011086,0.02402,-0.019825,-0.011758,0.01018,0.010032,-0.007038,'\'(5.4-6]\''
-0.017898,0.036891,0.047083,0.018216,0.00428,0.002985,0.020501,'\'(6.6-7.2]\''
0.005411,-0.003276,0.000066,-0.004905,-0.006468,-0.006379,0.000235,'\'(6.6-7.2]\''
0.024237,-0.006769,0.004849,0.00301,0.00435,0.017934,0.004642,'\'(6.6-7.2]\''
0.012146,-0.009365,0.005699,0.000902,0.018211,0.013692,-0.017075,'\'(6.6-7.2]\''
0.012146,-0.009365,0.005699,0.000902,0.018211,0.013692,-0.017075,'\'(6.6-7.2]\''
0.001602,0.005201,-0.002216,-0.013563,-0.005727,-0.011449,0.00864,'\'(5.4-6]\''
0.012146,-0.009365,0.005699,0.000902,0.018211,0.013692,-0.017075,'\'(6.6-7.2]\''
-0.014907,0.013485,0.016009,0.031931,-0.009143,-0.010169,-0.020535,'\'(5.4-6]\''
0.001958,0.002491,0.01046,0.00845,-0.007422,-0.009009,0.0176,'\'(7.8-8.4]\''
0.002062,0.0134,0.011442,-0.001234,0.005949,0.004206,0.024699,'\'(7.8-8.4]\''
0.025856,-0.011962,-0.001737,0.007375,-0.001493,-0.027009,0.012909,'\'(4.8-5.4]\''
0.02071,0.009728,-0.001273,0.014015,0.010007,-0.009875,-0.015799,'\'(3.6-4.2]\''
0.019255,-0.011149,-0.011533,0.00377,0.004115,-0.004988,0.005521,'\'(7.8-8.4]\''
-0.008193,0.023121,0.014879,0.003778,0.034208,-0.009042,0.01391,'\'(5.4-6]\''
0.012146,-0.009365,0.005699,0.000902,0.018211,0.013692,-0.017075,'\'(6.6-7.2]\''
0.015352,-0.005997,-0.000916,-0.002382,0.000945,-0.005206,0.013844,'\'(5.4-6]\''
0.005306,0.004774,0.006373,-0.015257,-0.014717,-0.015162,0.012925,'\'(5.4-6]\''
0.001602,0.005201,-0.002216,-0.013563,-0.005727,-0.011449,0.00864,'\'(5.4-6]\''
-0.002653,0.0135,0.030025,0.006523,0.0064,0.014219,0.016828,'\'(7.8-8.4]\''
0.018903,-0.011316,-0.008203,0.003614,-0.010065,-0.001853,0.007511,'\'(5.4-6]\''
-0.006012,0.006301,-0.000799,-0.01941,-0.015925,-0.004853,-0.007251,'\'(5.4-6]\''
-0.010016,0.022557,-0.013948,0.018945,0.003169,-0.015366,0.007534,'\'(4.8-5.4]\''
0.00523,0.012165,-0.005679,0.00635,0.010804,0.019121,0.014919,'\'(5.4-6]\''
0.038473,-0.024503,0.08595,0.03232,0.01736,0.034613,-0.017757,'\'(-inf-3.6]\''
0.008343,0.011836,-0.031758,0.022602,-0.013526,0.007107,-0.002444,'\'(4.8-5.4]\''
0.017641,-0.004155,-0.035371,-0.00756,-0.018577,-0.002084,0.001074,'\'(6.6-7.2]\''
0.026924,-0.021746,-0.000032,-0.004617,-0.005644,-0.008461,0.014046,'\'(3.6-4.2]\''
0.024198,0.016477,-0.012459,-0.015841,-0.012957,-0.003001,-0.007006,'\'(5.4-6]\''
-0.005712,0.017229,-0.030006,-0.002272,0.009527,0.012066,-0.00669,'\'(4.8-5.4]\''
0.036778,-0.039497,0.000547,0.000037,-0.009756,0.014119,0.010218,'\'(3.6-4.2]\''
0.018903,-0.011316,-0.008203,0.003614,-0.010065,-0.001853,0.007511,'\'(5.4-6]\''
0.023185,-0.000371,-0.010778,-0.005684,-0.017563,0.000308,-0.003234,'\'(5.4-6]\''
0.025611,-0.005192,0.011883,-0.007778,-0.017251,-0.011472,-0.010047,'\'(5.4-6]\''
0.005976,-0.004796,0.001128,0.00483,-0.006905,0.005408,0.005927,'\'(4.8-5.4]\''
-0.014445,-0.006104,-0.024858,0.006807,0.007341,-0.003373,0.027548,'\'(6.6-7.2]\''
0.006999,0.020805,-0.035443,-0.000374,-0.002842,0.002159,0.001888,'\'(4.8-5.4]\''
0.020301,0.000426,-0.00582,0.030056,0.007311,-0.007815,-0.014176,'\'(3.6-4.2]\''
0.006999,0.020805,-0.035443,-0.000374,-0.002842,0.002159,0.001888,'\'(4.8-5.4]\''
0.005019,0.013195,-0.008521,0.015935,-0.016097,-0.005813,-0.007323,'\'(6.6-7.2]\''
0.007238,-0.00731,-0.013367,0.004624,-0.027979,-0.013614,-0.006794,'\'(5.4-6]\''
0.005976,-0.004796,0.001128,0.00483,-0.006905,0.005408,0.005927,'\'(4.8-5.4]\''
0.00631,0.011157,-0.001126,-0.011596,0.022691,-0.006267,0.002243,'\'(4.8-5.4]\''
-0.008563,-0.013558,0.009496,0.027972,-0.001491,0.004592,-0.002148,'\'(4.8-5.4]\''
-0.014445,-0.006104,-0.024858,0.006807,0.007341,-0.003373,0.027548,'\'(6.6-7.2]\''
0.000369,-0.006822,-0.005678,-0.014062,-0.015096,0.005502,-0.021261,'\'(4.8-5.4]\''
-0.011381,-0.004808,-0.007814,-0.004536,-0.003491,0.012759,-0.023653,'\'(4.8-5.4]\''
-0.004172,-0.002763,-0.026865,-0.010387,-0.007845,-0.007498,-0.015036,'\'(4.8-5.4]\''
0.020995,-0.000535,0.000678,0.009958,0.00493,-0.008861,0.001841,'\'(4.8-5.4]\''
0.017987,-0.010683,-0.025321,0.00544,-0.000362,-0.011708,0.007516,'\'(4.8-5.4]\''
0.014352,-0.00731,-0.004337,-0.01642,-0.022993,0.00176,-0.001231,'\'(5.4-6]\''
0.011584,-0.01499,0.006203,0.007528,-0.025153,-0.006024,-0.008038,'\'(5.4-6]\''
0.027216,-0.01178,-0.008524,-0.016292,-0.031845,-0.00232,0.016263,'\'(5.4-6]\''
0.01504,0.021596,0.00185,-0.018709,-0.019447,-0.022563,0.010067,'\'(5.4-6]\''
0.026775,-0.009517,-0.008226,-0.003558,-0.005817,0.016728,0.005074,'\'(5.4-6]\''
0.026775,-0.009517,-0.008226,-0.003558,-0.005817,0.016728,0.005074,'\'(5.4-6]\''
0.021299,-0.008257,0.006555,-0.019803,-0.024313,0.000798,-0.016545,'\'(5.4-6]\''
0.011584,-0.01499,0.006203,0.007528,-0.025153,-0.006024,-0.008038,'\'(5.4-6]\''
0.013179,-0.000351,-0.026286,0.03635,0.00126,0.003529,-0.010723,'\'(4.8-5.4]\''
0.011584,-0.01499,0.006203,0.007528,-0.025153,-0.006024,-0.008038,'\'(5.4-6]\''
0.011353,-0.003692,0.019653,0.011373,-0.025226,-0.015491,-0.008664,'\'(6.6-7.2]\''
0.009933,-0.024945,0.01598,-0.013895,0.016886,0.013781,-0.01019,'\'(4.8-5.4]\''
-0.023682,0.012878,-0.020884,0.006821,0.014118,-0.006024,0.001771,'\'(4.8-5.4]\''
0.01504,0.021596,0.00185,-0.018709,-0.019447,-0.022563,0.010067,'\'(5.4-6]\''
0.027216,-0.01178,-0.008524,-0.016292,-0.031845,-0.00232,0.016263,'\'(5.4-6]\''
0.01841,-0.001482,-0.01108,-0.015911,-0.038151,0.000271,0.002592,'\'(5.4-6]\''
0.027951,-0.005583,-0.005001,-0.018984,-0.00256,0.005632,0.013415,'\'(5.4-6]\''
0.039578,-0.007206,-0.000021,-0.022867,-0.028023,-0.005609,0.021173,'\'(5.4-6]\''
0.011737,0.009809,0.00227,-0.034274,-0.021269,0.009567,0.010256,'\'(5.4-6]\''
0.026775,-0.009517,-0.008226,-0.003558,-0.005817,0.016728,0.005074,'\'(5.4-6]\''
0.026925,-0.021276,-0.013229,0.00858,-0.001046,0.011698,0.00813,'\'(5.4-6]\''
0.01323,-0.022433,0.013581,0.003553,-0.042251,-0.017051,-0.004141,'\'(7.8-8.4]\''
0.026065,0.008734,-0.026974,-0.000939,-0.021105,0.031655,0.011136,'\'(4.8-5.4]\''
0.021299,-0.008257,0.006555,-0.019803,-0.024313,0.000798,-0.016545,'\'(5.4-6]\''
0.008708,-0.002096,-0.008467,-0.003319,-0.023962,-0.009691,-0.001037,'\'(6.6-7.2]\''
0.005016,0.014386,-0.022588,0.00344,0.00797,-0.011393,0.004314,'\'(4.8-5.4]\''
0.013179,-0.000351,-0.026286,0.03635,0.00126,0.003529,-0.010723,'\'(4.8-5.4]\''
0.011353,-0.003692,0.019653,0.011373,-0.025226,-0.015491,-0.008664,'\'(6.6-7.2]\''
0.011584,-0.01499,0.006203,0.007528,-0.025153,-0.006024,-0.008038,'\'(5.4-6]\''
0.030484,-0.004423,-0.027936,-0.003838,-0.014367,-0.017363,0.010626,'\'(4.8-5.4]\''
0.004282,0.00364,-0.006798,-0.012088,-0.009107,-0.000226,0.003344,'\'(5.4-6]\''
0.006098,0.011081,-0.010918,0.009588,0.027732,-0.012933,-0.000581,'\'(3.6-4.2]\''
0.038764,0.009408,-0.006269,-0.020317,-0.002361,0.022797,0.015854,'\'(5.4-6]\''
0.005436,0.020546,0.027468,0.05074,-0.032213,-0.025751,-0.010321,'\'(4.8-5.4]\''
0.017268,-0.003179,0.000026,0.037855,-0.006627,-0.01856,-0.002307,'\'(5.4-6]\''
0.020356,-0.025608,0.018498,-0.004393,-0.002542,-0.008713,-0.008674,'\'(5.4-6]\''
0.033686,0.013549,0.005435,-0.016149,0.00439,-0.000219,0.023013,'\'(5.4-6]\''
0.038764,0.009408,-0.006269,-0.020317,-0.002361,0.022797,0.015854,'\'(5.4-6]\''
0.00239,0.019435,0.005497,-0.000403,0.012604,0.00586,0.019325,'\'(5.4-6]\''
-0.009901,0.019513,0.012363,-0.023298,-0.002906,0.024272,0.037406,'\'(5.4-6]\''
0.006098,0.011081,-0.010918,0.009588,0.027732,-0.012933,-0.000581,'\'(3.6-4.2]\''
0.015644,0.001647,-0.003922,0.020601,0.022589,0.007644,0.006991,'\'(-inf-3.6]\''
0.01485,-0.004599,-0.01583,0.016626,-0.006055,-0.000329,-0.009264,'\'(5.4-6]\''
-0.013861,0.033925,-0.040038,-0.002365,0.009472,0.006695,0.021983,'\'(5.4-6]\''
0.019388,0.013973,-0.0084,-0.033959,-0.021405,0.009452,-0.001982,'\'(5.4-6]\''
-0.00912,-0.001406,-0.00976,-0.012899,-0.016052,0.013596,-0.020177,'\'(5.4-6]\''
0.013535,-0.011818,-0.010235,-0.022805,-0.005109,0.004461,-0.017498,'\'(4.8-5.4]\''
0.004898,0.019488,-0.031083,-0.009023,-0.024759,0.02304,0.002633,'\'(5.4-6]\''
0.009726,0.006779,-0.013165,0.010353,0.005814,0.008783,0.011626,'\'(4.8-5.4]\''
0.005269,-0.017043,0.002973,0.000408,-0.005703,0.004368,0.003101,'\'(4.8-5.4]\''
0.020472,-0.019382,0.020442,0.000357,-0.024763,0.000419,-0.004906,'\'(7.8-8.4]\''
0.017596,-0.018024,0.020679,0.00092,-0.027211,0.001234,-0.008977,'\'(7.8-8.4]\''
0.020363,-0.016105,0.025151,-0.006883,-0.023347,0.005105,-0.012531,'\'(6.6-7.2]\''
0.01377,0.030755,-0.00355,0.035215,-0.015637,-0.025796,0.014643,'\'(4.8-5.4]\''
0.004004,0.000027,-0.002651,0.000859,-0.016392,-0.006218,-0.002036,'\'(6.6-7.2]\''
0.022328,0.006938,0.006671,-0.005894,-0.014975,-0.020362,0.014415,'\'(5.4-6]\''
0.00984,0.009248,0.035966,0.030803,-0.006233,0.001951,0.002018,'\'(5.4-6]\''
0.021256,-0.010518,-0.007931,-0.006286,-0.008972,0.001335,-0.01845,'\'(6.6-7.2]\''
0.022916,-0.018467,-0.005016,0.003118,-0.003853,0.005442,0.002517,'\'(4.8-5.4]\''
0.008592,0.005912,-0.017003,0.020443,0.006557,0.005554,-0.009339,'\'(4.8-5.4]\''
0.016184,-0.004899,0.015009,0.004527,-0.02086,-0.004728,-0.00385,'\'(6.6-7.2]\''
0.032346,0.001353,-0.010024,-0.027724,-0.028348,0.004527,-0.010426,'\'(7.8-8.4]\''
0.006734,-0.022921,-0.012896,0.000168,0.001992,-0.005381,0.028672,'\'(6.6-7.2]\''
0.012618,-0.01941,0.019651,-0.012752,-0.001135,0.005818,0.003583,'\'(5.4-6]\''
-0.010811,0.000419,-0.012538,-0.010294,-0.013658,-0.002306,0.01915,'\'(5.4-6]\''
0.014294,0.006427,0.002947,-0.035217,-0.011648,0.006967,0.008647,'\'(5.4-6]\''
0.026442,-0.010085,-0.010938,0.004586,0.00052,0.012255,0.009152,'\'(4.8-5.4]\''
0.033356,-0.006552,-0.01175,0.001405,0.006443,0.015211,0.014987,'\'(4.8-5.4]\''
0.029936,-0.007348,-0.01152,0.00495,-0.008173,-0.000212,0.015083,'\'(5.4-6]\''
0.018152,-0.01051,-0.007704,-0.004723,-0.010137,-0.002012,-0.019538,'\'(6.6-7.2]\''
0.01078,-0.019891,-0.002446,-0.010659,-0.020263,-0.003091,-0.022734,'\'(5.4-6]\''
0.021256,-0.010518,-0.007931,-0.006286,-0.008972,0.001335,-0.01845,'\'(6.6-7.2]\''
-0.012646,0.003078,-0.010166,0.000827,0.009945,0.014874,0.020091,'\'(5.4-6]\''
0.006157,-0.026254,-0.004013,-0.011647,-0.014632,-0.009454,-0.003609,'\'(5.4-6]\''
0.008911,-0.025047,-0.000227,-0.008955,-0.013857,-0.008594,-0.004742,'\'(5.4-6]\''
0.026088,-0.012573,0.000657,-0.008641,-0.013596,-0.015325,0.006211,'\'(5.4-6]\''
0.022916,-0.018467,-0.005016,0.003118,-0.003853,0.005442,0.002517,'\'(4.8-5.4]\''
0.02019,-0.017285,-0.00394,0.001323,-0.004725,0.002582,0.003655,'\'(5.4-6]\''
0.008592,0.005912,-0.017003,0.020443,0.006557,0.005554,-0.009339,'\'(4.8-5.4]\''
0.019696,0.011251,0.003458,0.005502,0.003472,0.025509,0.005549,'\'(4.8-5.4]\''
0.028226,0.000643,0.013736,-0.008789,-0.001014,0.014478,0.014275,'\'(5.4-6]\''
0.005172,-0.000197,-0.019517,-0.019652,-0.00417,0.013031,-0.015756,'\'(5.4-6]\''
0.001158,0.004984,-0.026472,-0.004246,-0.007186,-0.002332,-0.014478,'\'(4.8-5.4]\''
0.000033,-0.133584,-0.036799,0.03013,-0.038464,0.024256,0.092815,'\'(5.4-6]\''
0.008569,-0.008169,0.023379,-0.002278,0.001598,-0.001082,0.001012,'\'(5.4-6]\''
0.006624,-0.002835,-0.000387,0.008295,-0.008286,0.007519,0.006026,'\'(5.4-6]\''
0.005172,-0.000197,-0.019517,-0.019652,-0.00417,0.013031,-0.015756,'\'(5.4-6]\''
0.001158,0.004984,-0.026472,-0.004246,-0.007186,-0.002332,-0.014478,'\'(4.8-5.4]\''
0.031818,-0.021303,0.005001,0.004751,-0.017469,0.006679,-0.009558,'\'(6.6-7.2]\''
0.015147,-0.024844,0.011109,-0.015545,-0.021163,-0.000208,-0.014129,'\'(6.6-7.2]\''
-0.001476,0.00635,-0.011505,-0.001198,-0.011475,0.000278,0.014513,'\'(5.4-6]\''
-0.000983,0.007591,-0.02007,-0.021319,-0.005229,0.025089,0.00879,'\'(5.4-6]\''
0.024834,-0.015643,-0.016911,0.003871,-0.001001,0.007473,0.009605,'\'(5.4-6]\''
0.017658,-0.014234,-0.046222,0.004151,0.000218,-0.016433,0.01846,'\'(4.8-5.4]\''
0.014794,-0.010241,-0.010507,0.010298,-0.007655,0.000557,0.009951,'\'(5.4-6]\''
0.004408,0.015211,-0.033178,-0.001599,-0.007105,0.008238,-0.009415,'\'(5.4-6]\''
-0.001476,0.00635,-0.011505,-0.001198,-0.011475,0.000278,0.014513,'\'(5.4-6]\''
-0.000983,0.007591,-0.02007,-0.021319,-0.005229,0.025089,0.00879,'\'(5.4-6]\''
-0.013231,0.00248,-0.025915,0.039146,-0.012144,-0.020016,0.004654,'\'(3.6-4.2]\''
0.002132,0.005592,-0.018976,-0.005039,-0.003285,0.006543,0.016769,'\'(5.4-6]\''
-0.006723,0.011953,-0.013716,-0.005778,0.007983,0.006115,0.026462,'\'(5.4-6]\''
0.017658,-0.014234,-0.046222,0.004151,0.000218,-0.016433,0.01846,'\'(4.8-5.4]\''
0.024981,-0.003624,0.005286,-0.018736,0.003433,0.00426,0.010995,'\'(5.4-6]\''
0.00786,0.011305,-0.005047,0.00611,-0.003152,0.00343,-0.01028,'\'(5.4-6]\''
0.006882,0.010854,-0.004501,0.00716,-0.003388,0.002729,-0.011064,'\'(5.4-6]\''
-0.00965,0.002765,0.015696,0.007167,-0.018148,-0.003757,0.024002,'\'(5.4-6]\''
0.024834,-0.015643,-0.016911,0.003871,-0.001001,0.007473,0.009605,'\'(5.4-6]\''
0.021684,-0.0024,0.008538,-0.013749,0.002048,0.000057,0.011561,'\'(5.4-6]\''
0.024174,0.007738,-0.056325,-0.020395,-0.00817,-0.03148,-0.012973,'\'(5.4-6]\''
0.01687,-0.003119,0.014758,-0.016751,-0.025908,0.000092,0.010365,'\'(6.6-7.2]\''
0.020384,0.023918,0.019318,-0.009406,0.001538,0.00688,0.016942,'\'(6.6-7.2]\''
0.016533,0.010109,0.027702,0.003656,-0.002109,-0.007629,0.020995,'\'(6.6-7.2]\''
0.005669,0.011907,-0.004151,-0.003717,-0.015177,0.016656,0.019106,'\'(6.6-7.2]\''
-0.003764,-0.009194,-0.002224,-0.000887,0.004826,0.012908,-0.000487,'\'(5.4-6]\''
0.021684,-0.0024,0.008538,-0.013749,0.002048,0.000057,0.011561,'\'(5.4-6]\''
0.005171,0.036218,-0.016065,0.02171,0.007045,0.001584,0.000248,'\'(3.6-4.2]\''
0.011617,-0.015434,-0.031506,0.022263,-0.012269,-0.024364,0.016585,'\'(3.6-4.2]\''
0.021464,-0.001111,0.004399,-0.001091,-0.036231,0.005646,0.013844,'\'(5.4-6]\''
0.036816,-0.000943,0.000849,0.005903,0.009847,-0.011545,0.032199,'\'(4.8-5.4]\''
0.016776,-0.006528,-0.008916,0.008382,-0.038061,0.003471,-0.000387,'\'(6.6-7.2]\''
0.021464,-0.001111,0.004399,-0.001091,-0.036231,0.005646,0.013844,'\'(5.4-6]\''
0.036816,-0.000943,0.000849,0.005903,0.009847,-0.011545,0.032199,'\'(4.8-5.4]\''
0.005211,-0.019643,-0.022513,0.000446,-0.003268,0.003464,0.023139,'\'(5.4-6]\''
0.012913,-0.011736,-0.008837,-0.017465,0.007275,0.005676,-0.013243,'\'(4.8-5.4]\''
0.025851,0.009863,-0.014734,-0.008601,-0.000093,0.000676,0.019538,'\'(4.8-5.4]\''
0.003871,0.001582,0.004078,-0.010667,-0.009858,0.013177,0.02367,'\'(5.4-6]\''
0.012519,0.015513,-0.020195,0.003145,-0.017734,0.005852,-0.008593,'\'(4.8-5.4]\''
0.014915,0.019128,-0.016835,0.001411,-0.016118,0.003041,-0.009715,'\'(4.8-5.4]\''
0.003871,0.001582,0.004078,-0.010667,-0.009858,0.013177,0.02367,'\'(5.4-6]\''
0.008286,0.002211,-0.000962,-0.024287,-0.014862,0.007656,0.017544,'\'(5.4-6]\''
0.019472,-0.010692,-0.022062,0.005655,-0.011833,-0.000776,0.005177,'\'(4.8-5.4]\''
0.021292,-0.023252,-0.015494,-0.00579,0.002762,-0.011457,-0.003043,'\'(3.6-4.2]\''
-0.0016,0.025379,0.002225,-0.029869,-0.016091,0.014778,0.036286,'\'(5.4-6]\''
0.007596,0.027172,-0.029719,-0.000443,-0.005618,-0.008734,0.00662,'\'(5.4-6]\''
0.010714,0.035366,0.013909,0.037728,-0.006555,-0.018508,0.018362,'\'(3.6-4.2]\''
-0.001632,0.023813,-0.007743,-0.033923,-0.017232,0.017521,0.016862,'\'(4.8-5.4]\''
-0.000482,-0.010182,-0.001798,-0.005605,0.003147,0.004009,0.003591,'\'(3.6-4.2]\''
0.028164,-0.021101,-0.005797,0.000343,0.00338,-0.001498,0.030737,'\'(4.8-5.4]\''
0.014689,-0.020703,-0.004752,-0.001078,-0.013666,-0.03164,0.012511,'\'(5.4-6]\''
0.01108,-0.018359,0.00303,-0.015068,-0.01897,-0.026513,0.007828,'\'(6.6-7.2]\''
-0.001632,0.023813,-0.007743,-0.033923,-0.017232,0.017521,0.016862,'\'(4.8-5.4]\''
0.007787,0.002283,-0.021547,-0.004861,-0.018444,0.016483,-0.022648,'\'(5.4-6]\''
0.003822,-0.000923,-0.026748,-0.000629,-0.009843,-0.001661,-0.019026,'\'(4.8-5.4]\''
0.012848,-0.021784,-0.007188,0.014109,-0.00469,-0.004257,0.028966,'\'(4.8-5.4]\''
0.007787,0.002283,-0.021547,-0.004861,-0.018444,0.016483,-0.022648,'\'(5.4-6]\''
0.003822,-0.000923,-0.026748,-0.000629,-0.009843,-0.001661,-0.019026,'\'(4.8-5.4]\''
0.020606,0.020152,-0.014997,-0.004287,-0.026494,0.002014,0.010658,'\'(5.4-6]\''
0.003224,-0.001952,0.001231,-0.000198,-0.006216,0.024158,0.017897,'\'(5.4-6]\''
0.008058,0.005275,-0.005357,-0.026371,-0.011413,0.011003,-0.003563,'\'(5.4-6]\''
0.018522,0.010684,-0.031313,-0.002732,-0.017603,-0.003265,-0.006458,'\'(5.4-6]\''
0.012483,-0.003122,-0.019327,-0.006757,0.009158,-0.003147,0.031932,'\'(5.4-6]\''
0.001151,-0.000299,-0.019906,0.011018,0.00238,-0.010155,-0.014178,'\'(5.4-6]\''
0.000602,-0.002163,-0.008649,-0.001878,-0.008609,0.014786,-0.016592,'\'(5.4-6]\''
-0.021272,-0.008053,0.023531,0.021793,-0.020396,-0.034404,-0.004923,'\'(4.8-5.4]\''
0.000602,-0.002163,-0.008649,-0.001878,-0.008609,0.014786,-0.016592,'\'(5.4-6]\''
0.039189,0.014364,-0.029732,-0.026272,0.011682,-0.041948,0.002422,'\'(5.4-6]\''
0.025203,0.00456,-0.00402,-0.011636,0.022205,-0.051339,0.007889,'\'(5.4-6]\''
0.001151,-0.000299,-0.019906,0.011018,0.00238,-0.010155,-0.014178,'\'(5.4-6]\''
0.007777,-0.016939,0.025735,0.003383,-0.004394,0.001559,0.002075,'\'(5.4-6]\''
0.004122,0.024385,0.012899,-0.000465,-0.01957,-0.02223,-0.009597,'\'(4.8-5.4]\''
-0.000455,0.024521,0.006011,0.011299,-0.020035,-0.013063,0.00131,'\'(6.6-7.2]\''
-0.005634,-0.001397,0.008245,0.016788,0.006393,-0.011468,0.001427,'\'(4.8-5.4]\''
